1,2.6801,1.6371,2.8307,-3.8733,7.183,-2.3659,1.2795,1.7291,19.251,1.5953,-5.5976,4.5026,-6.5071,5.6139,4.2756,1.68,2.8224,1.6717,1.6634,0.99505,0.99012,1.014e+06,1.019e+06,1,1.0712,286.55,1.035,82112,306.95,1.68,905.13,277.92,0.0072765
1,3.1746,1.7818,3.3531,-4.588,10.078,-2.575,1.3348,1.8819,31.995,1.5953,-6.6305,6.3175,-9.1301,7.5504,5.0645,1.99,3.9601,1.9801,1.9703,0.99505,0.99012,1.2011e+06,1.207e+06,1,1.0712,291.95,1.035,85236,312.74,1.99,866.6,278.7,-0.00097596
1,3.7809,1.9444,3.9933,-5.4641,14.295,-2.8101,1.3944,2.0537,54.047,1.5953,-7.8966,8.9606,-12.95,10.251,6.0316,2.37,5.6169,2.3583,2.3466,0.99505,0.99012,1.4304e+06,1.4375e+06,1,1.0712,303.34,1.035,92015,324.94,2.37,893.65,292.52,-0.014738
1,4.5307,2.1285,4.7853,-6.5477,20.527,-3.0761,1.4589,2.2482,93,1.5953,-9.4626,12.867,-18.595,14.07,7.2278,2.84,8.0656,2.8259,2.812,0.99505,0.99012,1.7141e+06,1.7226e+06,1,1.0712,296.88,1.035,88136,318.02,2.84,891.09,287.88,-0.028151
1,5.5357,2.3528,5.8468,-8.0001,30.644,-3.4003,1.5339,2.485,169.64,1.5953,-11.562,19.209,-27.76,19.978,8.8311,3.47,12.041,3.4528,3.4357,0.99505,0.99012,2.0943e+06,2.1047e+06,1,1.0712,273.98,1.035,75064,293.49,3.47,860.65,266.31,-0.028148
1,6.8598,2.6191,7.2453,-9.9137,47.057,-3.7851,1.6184,2.7663,322.8,1.5953,-14.327,29.497,-42.629,29.077,10.943,4.3,18.49,4.2787,4.2575,0.99505,0.99012,2.5952e+06,2.6082e+06,1,1.0712,290.51,1.035,84395,311.19,4.3,871.51,279.56,-0.014232
1,8.6465,2.9405,9.1325,-12.496,74.762,-4.2496,1.7148,3.1058,646.44,1.5953,-18.059,46.864,-67.728,43.599,13.794,5.42,29.376,5.3932,5.3665,0.99505,0.99012,3.2712e+06,3.2875e+06,1,1.0712,256.21,1.035,65641,274.45,5.42,816.75,254.05,-0.0031543
1,11.071,3.3274,11.694,-16,122.58,-4.8087,1.8241,3.5144,1357.1,1.5953,-23.123,76.835,-111.04,67.198,17.662,6.94,48.164,6.9056,6.8715,0.99505,0.99012,4.1886e+06,4.2094e+06,1,1.0712,315.99,1.035,99850,338.49,6.94,875.03,296.69,0.00055698
1,14.39,3.7934,15.198,-20.796,207.06,-5.4821,1.9477,4.0066,2979.5,1.5953,-30.054,129.79,-187.58,106.31,22.956,9.02,81.36,8.9754,8.9309,0.99505,0.99012,5.444e+06,5.4711e+06,1,1.0712,243.16,1.035,59127,260.47,9.02,852.14,240.45,0.0015738
1,0.14806,0.38478,0.087529,-5.2926,0.021921,-13.755,0.62031,0.22748,0.0032455,0.14806,-189.2,0.14806,-5.2926,0.035339,0.021921,1,1,0.87756,0.77011,0.87756,0.77011,5.587e+05,6.3665e+05,1,1.0712,237.63,1.035,56470,254.55,1,704.31,240.3,0.00078976
1,0.14983,0.38708,0.08858,-5.3562,0.02245,-13.837,0.62216,0.22884,0.0033638,0.14806,-191.47,0.15163,-5.4204,0.036084,0.022184,1.012,1.0241,0.88809,0.77935,0.87756,0.77011,5.654e+05,6.4429e+05,1,1.0712,254.17,1.035,64604,272.27,1.012,907.08,247.99,0.00079947
1,0.15561,0.39447,0.091993,-5.5626,0.024214,-14.101,0.62807,0.23321,0.0037679,0.14806,-198.85,0.16354,-5.8463,0.038553,0.023039,1.051,1.1046,0.92231,0.80938,0.87756,0.77011,5.8719e+05,6.6912e+05,1,1.0712,277.21,1.035,76845,296.95,1.051,873.69,264.81,0.00083103
1,0.17619,0.41975,0.10416,-6.2982,0.031042,-15.005,0.64788,0.24815,0.0054692,0.14806,-225.15,0.20966,-7.4949,0.047913,0.026086,1.19,1.4161,1.0443,0.91643,0.87756,0.77011,6.6485e+05,7.5762e+05,1,1.0712,279.69,1.035,78228,299.61,1.19,874.34,269.12,0.00094365
