! AIRS solar data file for AIRS SRF 08 Apr 2008 m130x
!     Tef = 155.770 K, yoffset = -13.0 um
! Data for 649-1614 cm-1 comes from M.P. Thekaekara, 1973 Solar
! Energy v.14 p.109-127 (supplied to us by Chris Barnet).  The ~80
! cm-1 point spacing data has been interpolated to the AIRS
! channel freqs and converted to W/(m2.sr.cm-1).
!
! Data for 2181-2665 cm-1 comes from ATMOS Solar Spectra, and was
! supplied to us by ATMOS Principal Investigator Michael Gunson.
! In particular we used the file "atmos_corrected_solar.mat".
! This data was then directly convolved with the estimated AIRS
! SRFs for each channel to approximate the effective AIRS solar.
!
!chan   frequency    solar
!---- ----------- --------
 1911  2223.9263  170.3703
 1912  2224.8669  169.6984
 1913  2225.8083  171.7723
 1914  2226.7505  170.4142
 1915  2227.6934  169.9316
 1916  2228.6372  171.9469
 1917  2229.5817  171.3701
 1918  2230.5270  171.4880
 1919  2231.4731  171.2707
 1920  2232.4199  171.3550
 1921  2233.3676  171.0736
 1922  2234.3160  171.2077
 1923  2235.2653  171.7750
 1924  2236.2153  169.7278
 1925  2237.1661  170.5626
 1926  2238.1177  170.0643
 1927  2239.0701  168.0445
 1928  2240.0233  172.9028
 1929  2240.9772  174.2116
 1930  2241.9320  174.4412
 1931  2242.8876  175.1328
 1932  2243.8439  174.1057
 1933  2244.8010  175.0804
 1934  2245.7590  175.9144
 1935  2246.7177  174.9732
 1936  2247.6773  175.0712
 1937  2248.6376  176.3245
 1938  2249.5987  175.1441
 1939  2250.5607  176.6282
 1940  2251.5234  175.9818
 1941  2252.4869  175.5036
 1942  2253.4513  176.8690
 1943  2254.4164  176.1485
 1944  2255.3824  175.8735
 1945  2256.3491  176.2050
 1946  2257.3167  176.2456
 1947  2258.2851  177.4897
 1948  2259.2542  176.8288
 1949  2260.2242  177.0252
 1950  2261.1950  177.5759
 1951  2262.1666  176.6974
 1952  2263.1390  177.6369
 1953  2264.1123  176.9560
 1954  2265.0863  177.1301
 1955  2266.0612  176.5750
 1956  2267.0369  175.4665
 1957  2268.0134  174.3337
 1958  2268.9907  174.7420
 1959  2269.9688  179.4775
 1960  2270.9477  179.1036
 1961  2271.9275  179.8144
 1962  2272.9081  181.0404
 1963  2273.8895  181.1682
 1964  2274.8717  182.0989
 1965  2275.8548  181.7208
 1966  2276.8386  181.9339
 1967  2277.8233  181.9854
 1968  2278.8089  182.7340
 1969  2279.7952  182.3160
 1970  2280.7824  182.5502
 1971  2281.7704  182.5005
 1972  2282.7592  182.4719
 1973  2283.7489  182.2748
 1974  2284.7394  182.6579
 1975  2285.7307  182.6059
 1976  2286.7229  182.9552
 1977  2287.7159  183.1021
 1978  2288.7097  183.0852
 1979  2289.7044  183.1903
 1980  2290.6999  182.5063
 1981  2291.6963  182.2858
 1982  2292.6934  182.8889
 1983  2293.6915  183.4439
 1984  2294.6903  183.2637
 1985  2295.6900  182.4272
 1986  2296.6906  181.5216
 1987  2297.6920  179.3989
 1988  2298.6942  181.4438
 1989  2299.6973  185.2865
 1990  2300.7012  186.2381
 1991  2301.7060  187.1921
 1992  2302.7116  187.4383
 1993  2303.7180  187.5321
 1994  2304.7254  188.1666
 1995  2305.7335  188.0876
 1996  2306.7425  187.8362
 1997  2307.7524  186.9883
 1998  2308.7631  187.0580
 1999  2309.7747  187.9987
 2000  2310.7871  188.2317
 2001  2311.8004  188.4022
 2002  2312.8146  188.5827
 2003  2313.8296  188.6232
 2004  2314.8454  188.8062
 2005  2315.8622  188.9724
 2006  2316.8797  188.9977
 2007  2317.8982  189.0947
 2008  2318.9175  188.5279
 2009  2319.9377  188.5454
 2010  2320.9587  189.0969
 2011  2321.9806  189.0997
 2012  2323.0034  189.2120
 2013  2324.0270  188.9007
 2014  2325.0515  188.3084
 2015  2299.7891  185.8125
 2016  2300.6937  186.2920
 2017  2301.5991  187.0290
 2018  2302.5051  187.3828
 2019  2303.4119  187.6878
 2020  2304.3195  187.8269
 2021  2305.2277  187.9034
 2022  2306.1368  188.3413
 2023  2307.0465  187.7752
 2024  2307.9570  186.5470
 2025  2308.8683  187.1810
 2026  2309.7803  188.0628
 2027  2310.6930  188.2434
 2028  2311.6065  188.5597
 2029  2312.5207  188.6822
 2030  2313.4356  188.4501
 2031  2314.3514  188.4846
 2032  2315.2678  188.9252
 2033  2316.1850  189.0502
 2034  2317.1030  189.1026
 2035  2318.0217  189.1841
 2036  2318.9411  188.5149
 2037  2319.8614  188.4126
 2038  2320.7823  189.0726
 2039  2321.7040  189.1320
 2040  2322.6265  189.2050
 2041  2323.5497  189.0762
 2042  2324.4737  188.6674
 2043  2325.3985  188.1185
 2044  2326.3239  187.4588
 2045  2327.2502  185.1680
 2046  2328.1772  185.5868
 2047  2329.1050  190.8661
 2048  2330.0335  193.3910
 2049  2330.9628  193.4574
 2050  2331.8929  193.4530
 2051  2332.8237  193.6047
 2052  2333.7553  193.8856
 2053  2334.6876  194.1380
 2054  2335.6207  194.3251
 2055  2336.5546  194.5337
 2056  2337.4892  194.7400
 2057  2338.4246  194.8915
 2058  2339.3608  194.9804
 2059  2340.2978  195.0805
 2060  2341.2355  195.2838
 2061  2342.1740  195.4344
 2062  2343.1132  195.5053
 2063  2344.0533  195.6320
 2064  2344.9941  195.9284
 2065  2345.9356  196.0865
 2066  2346.8780  196.1390
 2067  2347.8211  196.3837
 2068  2348.7650  196.5622
 2069  2349.7097  196.6955
 2070  2350.6552  196.7586
 2071  2351.6014  196.6242
 2072  2352.5484  196.8688
 2073  2353.4962  197.2538
 2074  2354.4448  197.1737
 2075  2355.3942  197.3456
 2076  2356.3443  197.6831
 2077  2357.2953  197.7192
 2078  2358.2470  197.7608
 2079  2359.1995  197.9416
 2080  2360.1528  198.1170
 2081  2361.1069  198.1432
 2082  2362.0617  198.2619
 2083  2363.0174  198.6392
 2084  2363.9738  198.8819
 2085  2364.9311  199.0377
 2086  2365.8891  199.2738
 2087  2366.8479  199.5080
 2088  2367.8075  199.7501
 2089  2368.7679  200.0391
 2090  2369.7291  200.2145
 2091  2370.6911  200.3885
 2092  2371.6539  200.6659
 2093  2372.6175  200.9252
 2094  2373.5819  200.9814
 2095  2374.5471  200.6787
 2096  2375.5131  199.5292
 2097  2376.4799  198.4808
 2098  2377.4474  197.5403
 2099  2378.4158  199.0139
 2100  2379.3850  199.0762
 2101  2380.3550  197.8722
 2102  2381.3258  200.5254
 2103  2382.2974  202.1495
 2104  2383.2699  202.5590
 2105  2384.2431  202.4185
 2106  2385.2171  201.3251
 2107  2386.1920  202.2121
 2108  2387.1676  203.6823
 2109  2388.1441  203.8093
 2110  2389.1214  203.2335
 2111  2390.0994  203.0150
 2112  2391.0784  203.6293
 2113  2392.0581  203.9967
 2114  2393.0386  204.4717
 2115  2394.0200  204.8741
 2116  2395.0021  205.2726
 2117  2395.9851  205.4185
 2118  2396.9689  205.5115
 2119  2397.9535  205.7657
 2120  2398.9390  205.5852
 2121  2399.9252  205.8384
 2122  2400.9123  206.5678
 2123  2401.9002  206.8403
 2124  2402.8890  207.0851
 2125  2403.8785  207.2998
 2126  2404.8689  207.5668
 2127  2405.8601  207.8396
 2128  2406.8522  207.9735
 2129  2407.8451  208.0107
 2130  2408.8388  208.0615
 2131  2409.8333  208.0342
 2132  2410.8287  208.2390
 2133  2411.8249  208.8779
 2134  2412.8219  208.3555
 2135  2413.8197  208.5022
 2136  2414.8184  209.1505
 2137  2415.8180  209.0612
 2138  2416.8183  209.3510
 2139  2417.8196  209.7375
 2140  2418.8216  209.0781
 2141  2419.8245  209.7893
 2142  2420.8282  211.1375
 2143  2421.8328  211.3799
 2144  2422.8382  211.5599
 2145  2446.1840  214.2213
 2146  2447.2085  215.5953
 2147  2448.2338  215.7740
 2148  2449.2599  215.6768
 2149  2450.2869  215.9072
 2150  2451.3147  216.2663
 2151  2452.3434  216.8143
 2152  2453.3729  217.0305
 2153  2454.4033  217.2134
 2154  2455.4345  217.2139
 2155  2456.4666  216.5626
 2156  2457.4995  216.3372
 2157  2458.5333  216.9495
 2158  2459.5679  216.6325
 2159  2460.6033  217.0539
 2160  2461.6396  217.7071
 2161  2462.6768  215.5256
 2162  2463.7148  214.8531
 2163  2464.7537  217.0992
 2164  2465.7934  216.3566
 2165  2466.8340  209.8223
 2166  2467.8755  205.8575
 2167  2468.9178  212.0663
 2168  2469.9610  217.6248
 2169  2471.0050  218.8555
 2170  2472.0499  217.4042
 2171  2473.0956  217.5250
 2172  2474.1422  219.7418
 2173  2475.1897  219.6629
 2174  2476.2381  219.2397
 2175  2477.2873  219.8288
 2176  2478.3373  219.4394
 2177  2479.3883  219.3733
 2178  2480.4401  220.6062
 2179  2481.4928  221.1407
 2180  2482.5463  221.0360
 2181  2483.6007  220.5713
 2182  2484.6560  220.7948
 2183  2485.7122  220.9613
 2184  2486.7693  220.4850
 2185  2487.8272  220.6975
 2186  2488.8860  220.6234
 2187  2489.9456  219.5801
 2188  2491.0062  220.2709
 2189  2492.0676  221.8294
 2190  2493.1299  221.9976
 2191  2494.1931  222.0770
 2192  2495.2572  221.8955
 2193  2496.3221  221.8876
 2194  2497.3880  222.1650
 2195  2498.4547  221.3764
 2196  2499.5223  219.5115
 2197  2500.5908  219.1438
 2198  2501.6602  220.3304
 2199  2502.7305  221.2112
 2200  2503.8016  222.5095
 2201  2504.8737  222.5177
 2202  2505.9466  221.0577
 2203  2507.0204  220.0013
 2204  2508.0952  219.0385
 2205  2509.1708  219.9452
 2206  2510.2473  222.2252
 2207  2511.3247  221.5711
 2208  2512.4030  220.3947
 2209  2513.4822  222.5964
 2210  2514.5623  224.2144
 2211  2515.6433  222.6305
 2212  2516.7252  223.3901
 2213  2517.8080  224.1622
 2214  2518.8918  222.3478
 2215  2519.9764  223.1495
 2216  2521.0619  225.0786
 2217  2522.1483  225.6714
 2218  2523.2356  226.0237
 2219  2524.3239  226.1065
 2220  2525.4130  225.9160
 2221  2526.5031  226.1742
 2222  2527.5941  226.6044
 2223  2528.6859  226.7080
 2224  2529.7787  225.9931
 2225  2530.8724  225.2677
 2226  2531.9670  226.1579
 2227  2533.0626  227.0351
 2228  2534.1590  226.8333
 2229  2535.2564  226.7068
 2230  2536.3547  226.9496
 2231  2537.4539  227.3556
 2232  2538.5540  227.5966
 2233  2539.6551  227.5282
 2234  2540.7570  226.9432
 2235  2541.8599  226.5706
 2236  2542.9638  227.0837
 2237  2544.0685  227.4399
 2238  2545.1742  227.7171
 2239  2546.2808  227.9772
 2240  2547.3883  228.0867
 2241  2548.4968  228.1517
 2242  2549.6062  228.5364
 2243  2550.7165  228.8224
 2244  2551.8277  228.7194
 2245  2552.9399  228.7614
 2246  2554.0530  228.9996
 2247  2555.1671  227.7630
 2248  2556.2821  225.2127
 2249  2557.3980  224.7975
 2250  2558.5149  226.9946
 2251  2559.6327  227.7628
 2252  2560.7514  228.4498
 2253  2561.8711  229.1920
 2254  2562.9917  228.3606
 2255  2564.1133  227.8850
 2256  2565.2358  227.5370
 2257  2566.3593  227.7078
 2258  2567.4837  228.3320
 2259  2568.6091  228.8377
 2260  2569.7354  228.1430
 2261  2541.8894  226.4784
 2262  2542.8940  227.1061
 2263  2543.8994  227.3794
 2264  2544.9056  227.6454
 2265  2545.9127  227.9378
 2266  2546.9206  228.1035
 2267  2547.9293  228.0157
 2268  2548.9388  228.2700
 2269  2549.9492  228.6921
 2270  2550.9604  228.8389
 2271  2551.9724  228.6973
 2272  2552.9853  228.7524
 2273  2553.9990  229.0577
 2274  2555.0135  228.2517
 2275  2556.0288  225.4860
 2276  2557.0450  224.3598
 2277  2558.0620  226.3581
 2278  2559.0798  227.5289
 2279  2560.0985  227.8124
 2280  2561.1180  229.0147
 2281  2562.1384  229.0981
 2282  2563.1596  228.2912
 2283  2564.1816  227.8205
 2284  2565.2044  227.5192
 2285  2566.2282  227.6205
 2286  2567.2527  228.1528
 2287  2568.2781  228.8091
 2288  2569.3043  228.7723
 2289  2570.3314  227.2178
 2290  2571.3593  226.4460
 2291  2572.3881  227.7504
 2292  2573.4177  229.8707
 2293  2574.4482  229.8519
 2294  2575.4795  229.5139
 2295  2576.5116  229.5162
 2296  2577.5446  229.7752
 2297  2578.5785  230.5691
 2298  2579.6132  230.6096
 2299  2580.6488  229.7014
 2300  2581.6852  228.0561
 2301  2582.7225  228.5472
 2302  2583.7606  229.0566
 2303  2584.7996  227.1631
 2304  2585.8394  222.4357
 2305  2586.8801  224.9005
 2306  2587.9217  229.8390
 2307  2588.9641  230.7143
 2308  2590.0074  232.0635
 2309  2591.0515  231.9992
 2310  2592.0965  231.7667
 2311  2593.1424  232.0806
 2312  2594.1891  232.0696
 2313  2595.2367  232.0836
 2314  2596.2852  232.4313
 2315  2597.3345  232.5271
 2316  2598.3847  232.8334
 2317  2599.4358  233.0073
 2318  2600.4877  232.9031
 2319  2601.5405  232.8199
 2320  2602.5942  232.9551
 2321  2603.6488  233.0419
 2322  2604.7042  232.9517
 2323  2605.7605  232.9842
 2324  2606.8177  232.8108
 2325  2607.8758  232.9508
 2326  2608.9347  233.5482
 2327  2609.9945  233.7946
 2328  2611.0552  233.8586
 2329  2612.1168  233.9542
 2330  2613.1792  234.1090
 2331  2614.2426  234.2056
 2332  2615.3068  234.1924
 2333  2616.3719  234.2326
 2334  2617.4379  234.4221
 2335  2618.5048  234.4871
 2336  2619.5725  234.5364
 2337  2620.6412  234.5468
 2338  2621.7107  234.6558
 2339  2622.7812  234.8441
 2340  2623.8525  234.9463
 2341  2624.9247  235.1174
 2342  2625.9978  235.2929
 2343  2627.0718  235.3580
 2344  2628.1467  235.4194
 2345  2629.2225  235.4585
 2346  2630.2992  235.4622
 2347  2631.3768  235.5777
 2348  2632.4552  235.8361
 2349  2633.5346  236.0405
 2350  2634.6149  236.1045
 2351  2635.6961  236.2792
 2352  2636.7782  236.5103
 2353  2637.8612  236.7018
 2354  2638.9451  236.8618
 2355  2640.0299  237.0341
 2356  2641.1156  237.2201
 2357  2642.2022  237.3166
 2358  2643.2897  237.3305
 2359  2644.3782  237.5313
 2360  2645.4675  237.8430
 2361  2646.5578  238.0475
 2362  2647.6489  238.2534
 2363  2648.7410  238.4866
 2364  2649.8340  238.6870
 2365  2650.9279  238.8920
 2366  2652.0227  238.9749
 2367  2653.1185  238.9780
 2368  2654.2151  239.2659
 2369  2655.3127  239.6694
 2370  2656.4112  239.8626
 2371  2657.5106  239.7731
 2372  2658.6110  239.8802
 2373  2659.7122  240.3763
 2374  2660.8144  240.6535
 2375  2661.9175  240.8605
 2376  2663.0216  241.0267
 2377  2664.1266  241.0318
 2378  2665.2325  241.3273
 2379   649.3788   15.4915
 2380   682.2453   17.0208
 2381   682.5003   17.0340
 2382   682.7552   17.0472
 2383   683.0101   17.0604
 2384   683.2650   17.0737
 2385   683.5199   17.0869
 2386   683.7749   17.1002
 2387   684.0298   17.1135
 2388   684.2847   17.1268
 2389   684.5396   17.1401
 2390   684.7945   17.1535
 2391   685.0494   17.1668
 2392   685.3044   17.1802
 2393   685.5593   17.1936
 2394   685.8142   17.2069
 2395   686.0691   17.2203
 2396   686.3240   17.2338
 2397   686.5789   17.2472
 2398   686.8339   17.2606
 2399   687.0888   17.2741
 2400   687.3437   17.2875
 2401   728.7389   19.5088
 2402   727.7496   19.4567
 2403   782.2135   22.4018
 2404   782.5490   22.4210
 2405   782.8845   22.4403
 2406   783.2200   22.4596
 2407   783.5555   22.4789
 2408   783.8910   22.4982
 2409   784.2265   22.5175
 2410   784.5620   22.5369
 2411   784.8976   22.5562
 2412   785.2331   22.5756
 2413   785.5686   22.5950
 2414   785.9041   22.6144
 2415   786.2396   22.6338
 2416   786.5751   22.6533
 2417   786.9106   22.6727
 2418   787.2461   22.6922
 2419   787.5816   22.7116
 2420   787.9171   22.7311
 2421   788.2526   22.7506
 2422   788.5882   22.7702
 2423   788.9237   22.7897
 2424   852.8298   26.6779
 2425   851.1803   26.5747
 2426   904.1130   29.9824
 2427   904.4519   30.0051
 2428   904.7909   30.0278
 2429   905.1299   30.0506
 2430   905.4689   30.0733
 2431   905.8079   30.0961
 2432   906.1469   30.1188
 2433   906.4859   30.1416
 2434   906.8249   30.1644
 2435   907.1639   30.1872
 2436   907.5029   30.2100
 2437   907.8419   30.2329
 2438   908.1809   30.2557
 2439   908.5199   30.2786
 2440   908.8589   30.3014
 2441   909.1979   30.3243
 2442   909.5369   30.3472
 2443   909.8759   30.3702
 2444   910.2149   30.3931
 2445   910.5539   30.4160
 2446   910.8929   30.4390
 2447   974.6961   34.9686
 2448   973.4077   34.8739
 2449  1046.6403   40.3654
 2450  1047.0894   40.3996
 2451  1047.5384   40.4339
 2452  1047.9875   40.4682
 2453  1048.4366   40.5025
 2454  1048.8856   40.5368
 2455  1049.3347   40.5711
 2456  1049.7837   40.6054
 2457  1050.2328   40.6397
 2458  1050.6819   40.6740
 2459  1051.1309   40.7084
 2460  1051.5800   40.7427
 2461  1052.0291   40.7770
 2462  1052.4781   40.8114
 2463  1052.9272   40.8458
 2464  1053.3763   40.8801
 2465  1053.8253   40.9145
 2466  1054.2744   40.9489
 2467  1054.7234   40.9833
 2468  1055.1725   41.0177
 2469  1055.6216   41.0521
 2470  1137.1507   47.4320
 2471  1137.6723   47.4737
 2472  1138.1940   47.5154
 2473  1138.7157   47.5571
 2474  1139.2374   47.5988
 2475  1139.7591   47.6405
 2476  1140.2808   47.6822
 2477  1140.8025   47.7239
 2478  1141.3241   47.7657
 2479  1141.8458   47.8074
 2480  1142.3675   47.8492
 2481  1142.8892   47.8909
 2482  1143.4109   47.9327
 2483  1143.9326   47.9745
 2484  1144.4543   48.0163
 2485  1144.9759   48.0581
 2486  1145.4976   48.0999
 2487  1146.0193   48.1417
 2488  1146.5410   48.1835
 2489  1147.0627   48.2254
 2490  1147.5844   48.2672
 2491  1148.1061   48.3091
 2492  1148.6277   48.3509
 2493  1149.1494   48.3928
 2494  1149.6711   48.4347
 2495  1150.1928   48.4766
 2496  1150.7145   48.5185
 2497  1151.2362   48.5604
 2498  1151.7579   48.6023
 2499  1152.2796   48.6442
 2500  1152.8012   48.6861
 2501  1153.3229   48.7281
 2502  1153.8446   48.7700
 2503  1154.3663   48.8120
 2504  1154.8880   48.8539
 2505  1155.4097   48.8959
 2506  1155.9314   48.9379
 2507  1156.4530   48.9798
 2508  1156.9747   49.0218
 2509  1157.4964   49.0638
 2510  1158.0181   49.1058
 2511  1158.5398   49.1479
 2512  1159.0615   49.1899
 2513  1159.5832   49.2319
 2514  1160.1048   49.2740
 2515  1160.6265   49.3160
 2516  1161.1482   49.3581
 2517  1161.6699   49.4001
 2518  1162.1916   49.4422
 2519  1162.7133   49.4843
 2520  1163.2350   49.5264
 2521  1163.7566   49.5684
 2522  1164.2783   49.6105
 2523  1164.8000   49.6526
 2524  1165.3217   49.6948
 2525  1165.8434   49.7369
 2526  1166.3651   49.7790
 2527  1166.8868   49.8211
 2528  1167.4084   49.8633
 2529  1167.9301   49.9054
 2530  1168.4518   49.9476
 2531  1168.9735   49.9897
 2532  1169.4952   50.0319
 2533  1170.0169   50.0741
 2534  1170.5386   50.1163
 2535  1171.0602   50.1585
 2536  1171.5819   50.2007
 2537  1172.1036   50.2429
 2538  1172.6253   50.2851
 2539  1173.1470   50.3273
 2540  1173.6687   50.3695
 2541  1174.1904   50.4117
 2542  1174.7121   50.4540
 2543  1175.2337   50.4962
 2544  1175.7554   50.5385
 2545  1176.2771   50.5807
 2546  1176.7988   50.6230
 2547  1177.3205   50.6653
 2548  1177.8422   50.7075
 2549  1178.3639   50.7498
 2550  1178.8855   50.7921
 2551  1179.4072   50.8344
 2552  1179.9289   50.8767
 2553  1180.4506   50.9190
 2554  1180.9723   50.9613
 2555  1181.4940   51.0036
 2556  1182.0157   51.0459
 2557  1182.5373   51.0883
 2558  1183.0590   51.1306
 2559  1183.5807   51.1729
 2560  1184.1024   51.2153
 2561  1184.6241   51.2576
 2562  1185.1458   51.3000
 2563  1185.6675   51.3424
 2564  1186.1891   51.3847
 2565  1186.7108   51.4271
 2566  1187.2325   51.4695
 2567  1187.7542   51.5118
 2568  1188.2759   51.5542
 2569  1188.7976   51.5966
 2570  1189.3193   51.6390
 2571  1189.8409   51.6814
 2572  1190.3626   51.7238
 2573  1190.8843   51.7663
 2574  1191.4060   51.8087
 2575  1191.9277   51.8511
 2576  1192.4494   51.8935
 2577  1192.9711   51.9360
 2578  1193.4928   51.9784
 2579  1194.0144   52.0208
 2580  1194.5361   52.0633
 2581  1195.0578   52.1057
 2582  1195.5795   52.1482
 2583  1196.1012   52.1907
 2584  1196.6229   52.2331
 2585  1197.1446   52.2756
 2586  1197.6662   52.3181
 2587  1198.1879   52.3606
 2588  1198.7096   52.4031
 2589  1199.2313   52.4455
 2590  1199.7530   52.4880
 2591  1200.2747   52.5305
 2592  1200.7964   52.5730
 2593  1201.3180   52.6155
 2594  1201.8397   52.6581
 2595  1202.3614   52.7006
 2596  1202.8831   52.7431
 2597  1203.4048   52.7856
 2598  1203.9265   52.8282
 2599  1204.4482   52.8707
 2600  1204.9698   52.9132
 2601  1205.4915   52.9558
 2602  1206.0132   52.9983
 2603  1206.5349   53.0409
 2604  1207.0566   53.0834
 2605  1207.5783   53.1260
 2606  1208.1000   53.1685
 2607  1208.6216   53.2111
 2608  1209.1433   53.2536
 2609  1209.6650   53.2962
 2610  1210.1867   53.3388
 2611  1210.7084   53.3814
 2612  1211.2301   53.4240
 2613  1211.7518   53.4665
 2614  1212.2734   53.5091
 2615  1212.7951   53.5517
 2616  1213.3168   53.5943
 2617  1213.8385   53.6369
 2618  1214.3602   53.6795
 2619  1214.8819   53.7221
 2620  1215.4036   53.7647
 2621  1215.9253   53.8073
 2622  1216.4469   53.8499
 2623  1273.1171   58.4885
 2624  1273.6517   58.5323
 2625  1274.1862   58.5761
 2626  1274.7208   58.6199
 2627  1275.2553   58.6637
 2628  1275.7898   58.7076
 2629  1276.3244   58.7514
 2630  1276.8589   58.7952
 2631  1277.3934   58.8390
 2632  1277.9280   58.8829
 2633  1278.4625   58.9267
 2634  1278.9971   58.9706
 2635  1279.5316   59.0144
 2636  1280.0661   59.0582
 2637  1280.6007   59.1021
 2638  1281.1352   59.1459
 2639  1281.6697   59.1898
 2640  1282.2043   59.2336
 2641  1282.7388   59.2775
 2642  1283.2733   59.3213
 2643  1283.8079   59.3652
 2644  1339.4668   63.9532
 2645  1337.6479   63.8024
 2646  1443.6407   72.7636
 2647  1444.2138   72.8132
 2648  1444.7868   72.8627
 2649  1445.3598   72.9123
 2650  1445.9328   72.9618
 2651  1446.5059   73.0114
 2652  1447.0789   73.0610
 2653  1447.6519   73.1105
 2654  1448.2249   73.1601
 2655  1448.7980   73.2097
 2656  1449.3710   73.2593
 2657  1449.9440   73.3089
 2658  1450.5171   73.3585
 2659  1451.0901   73.4081
 2660  1451.6631   73.4577
 2661  1452.2361   73.5073
 2662  1452.8092   73.5569
 2663  1453.3822   73.6065
 2664  1453.9552   73.6562
 2665  1454.5282   73.7058
 2666  1455.1013   73.7554
 2667  1455.6743   73.8050
 2668  1456.2473   73.8546
 2669  1456.8204   73.9042
 2670  1457.3934   73.9539
 2671  1457.9664   74.0035
 2672  1458.5394   74.0531
 2673  1459.1125   74.1027
 2674  1459.6855   74.1523
 2675  1527.6380   79.9138
 2676  1528.2786   79.9657
 2677  1528.9191   80.0155
 2678  1529.5597   80.0728
 2679  1530.2002   80.1265
 2680  1530.8408   80.1722
 2681  1531.4814   80.2236
 2682  1532.1219   80.2648
 2683  1532.7625   80.2870
 2684  1533.4030   80.3177
 2685  1534.0436   80.3591
 2686  1534.6842   80.4038
 2687  1535.3247   80.4360
 2688  1535.9653   80.4602
 2689  1536.6058   80.4757
 2690  1537.2464   80.4684
 2691  1537.8869   80.4754
 2692  1538.5275   80.5095
 2693  1539.1681   80.5512
 2694  1539.8086   80.5922
 2695  1540.4492   80.6481
 2696  1614.5928   87.4438
 2697  2165.8590  156.4331
 2698  2166.7271  156.5928
 2699  2167.5952  159.3939
 2700  2168.4634  160.0102
 2701  2169.3315  157.5659
 2702  2170.1996  158.4247
 2703  2171.0677  160.4099
 2704  2171.9358  158.8366
 2705  2172.8039  157.7659
 2706  2173.6720  158.7127
 2707  2174.5401  160.7792
 2708  2175.4083  159.4217
 2709  2176.2764  157.7667
 2710  2177.1445  160.2977
 2711  2178.0126  160.7590
 2712  2178.8807  158.4033
 2713  2179.7488  158.5264
 2714  2180.6169  159.4802
 2715  2326.0761  187.6469
 2716  2298.8845  181.9877
 2717  2423.8108  211.6534
 2718  2424.7836  211.6925
 2719  2425.7563  211.9890
 2720  2426.7291  212.3322
 2721  2427.7018  212.5655
 2722  2428.6746  212.8295
 2723  2429.6473  213.0542
 2724  2430.6200  213.2277
 2725  2431.5928  212.1647
 2726  2432.5655  211.3193
 2727  2433.5383  212.7216
 2728  2434.5110  213.9871
 2729  2435.4838  214.2713
 2730  2436.4565  214.5194
 2731  2437.4293  214.0997
 2732  2438.4020  214.1117
 2733  2439.3748  214.9129
 2734  2440.3475  215.1518
 2735  2441.3203  215.3004
 2736  2442.2930  215.4307
 2737  2443.2658  215.3981
 2738  2444.2385  215.5007
 2739  2445.2113  214.5311
 2740  2570.8617  226.6858
 2741  2540.8848  226.8470
 2742  2666.3257  241.6059
 2743  2667.4188  241.7480
 2744  2668.5120  241.2439
 2745  2669.6051  239.8041
 2746  2670.6983  240.6108
 2747  2671.7914  241.0104
 2748  2672.8846  238.9283
 2749  2673.9778  239.1214
 2750  2675.0709  241.5033
 2751  2676.1641  242.7028
 2752  2677.2572  243.3164
 2753  2678.3504  244.0787
 2754  2679.4435  244.4230
 2755  2680.5367  244.4791
 2756  2681.6298  244.5847
 2757  2682.7230  244.8652
 2758  2683.8161  244.7943
 2759  2684.9093  244.4246
 2760  2686.0024  244.1529
 2761  2687.0956  244.6355
 2762  2688.1888  244.9552
 2763  2689.2819  244.9112
 2764  2690.3751  244.8334
 2765  2691.4682  243.6795
 2766  2692.5614  244.4233
 2767  2693.6545  246.1107
 2768  2694.7477  246.2425
 2769  2695.8408  245.8625
 2770  2696.9340  246.0170
 2771  2698.0271  246.4023
 2772  2699.1203  246.8606
 2773  2700.2135  247.3593
 2774  2701.3066  247.4715
 2775  2702.3998  246.4968
 2776  2703.4929  242.7561
 2777  2704.5861  243.1129
 2778  2705.6792  247.0787
 2779  2706.7724  248.1943
 2780  2707.8655  248.4454
 2781  2708.9587  248.7245
 2782  2710.0518  249.0087
 2783  2711.1450  249.1484
 2784  2712.2381  249.1492
 2785  2713.3313  249.0140
 2786  2714.4245  246.5128
 2787  2715.5176  244.3568
 2788  2716.6108  246.4883
 2789  2717.7039  245.6517
 2790  2718.7971  244.9522
 2791  2719.8902  247.9582
 2792  2720.9834  250.0042
 2793  2722.0765  250.1176
 2794  2723.1697  248.7682
 2795  2724.2628  248.7505
 2796  2725.3560  249.8363
 2797  2726.4491  249.8470
 2798  2727.5423  250.2884
 2799  2728.6355  250.6615
 2800  2729.7286  250.7620
 2801  2730.8218  250.9215
 2802  2731.9149  250.5410
 2803  2733.0081  249.4782
 2804  2734.1012  250.3434
 2805  2735.1944  251.7535
 2806  2736.2875  251.9273
 2807  2737.3807  251.9911
 2808  2738.4738  252.0946
 2809  2739.5670  252.2071
 2810  2740.6601  252.1483
 2811  2741.7533  252.3152
 2812  2742.8465  252.1358
 2813  2743.9396  251.9986
 2814  2745.0328  252.0887
 2815  2746.1259  250.1434
 2816  2747.2191  250.2571
 2817  2748.3122  252.2943
 2818  2749.4054  252.9057
 2819  2750.4985  253.2944
 2820  2751.5917  253.6230
 2821  2752.6848  253.8818
 2822  2753.7780  253.4740
 2823  2754.8712  253.5817
 2824  2755.9643  254.4001
 2825  2757.0575  254.6483
