! AIRS solar data file for AIRS SRF 31 Mar 2008 m150
!     Tef = 156.339 K, yoffset = -15.0 um
! Data for 649-1614 cm-1 comes from M.P. Thekaekara, 1973 Solar
! Energy v.14 p.109-127 (supplied to us by Chris Barnet).  The ~80
! cm-1 point spacing data has been interpolated to the AIRS
! channel freqs and converted to W/(m2.sr.cm-1).
!
! Data for 2181-2665 cm-1 comes from ATMOS Solar Spectra, and was
! supplied to us by ATMOS Principal Investigator Michael Gunson.
! In particular we used the file "atmos_corrected_solar.mat".
! This data was then directly convolved with the estimated AIRS
! SRFs for each channel to approximate the effective AIRS solar.
!
!chan   frequency    solar
!---- ----------- --------
 1023  1010.0566   37.5981
 1024  1010.4935   37.6307
 1025  1010.9307   37.6636
 1026  1011.3683   37.6964
 1027  1011.8063   37.7292
 1028  1012.2446   37.7622
 1029  1012.6833   37.7951
 1030  1013.1224   37.8281
 1031  1013.5618   37.8613
 1032  1014.0017   37.8940
 1033  1014.4419   37.9273
 1034  1014.8824   37.9605
 1035  1015.3234   37.9934
 1036  1015.7647   38.0269
 1037  1016.2064   38.0599
 1038  1016.6485   38.0931
 1039  1017.0909   38.1267
 1040  1017.5338   38.1596
 1041  1017.9770   38.1933
 1042  1018.4205   38.2266
 1043  1018.8645   38.2598
 1044  1019.3088   38.2937
 1045  1019.7536   38.3268
 1046  1020.1987   38.3605
 1047  1020.6441   38.3943
 1048  1021.0900   38.4273
 1049  1021.5362   38.4616
 1050  1021.9828   38.4951
 1051  1022.4298   38.5284
 1052  1022.8772   38.5629
 1053  1023.3250   38.5960
 1054  1023.7731   38.6301
 1055  1024.2217   38.6643
 1056  1024.6706   38.6974
 1057  1025.1199   38.7320
 1058  1025.5695   38.7658
 1059  1026.0196   38.7993
 1060  1026.4701   38.8343
 1061  1026.9209   38.8675
 1062  1027.3721   38.9018
 1063  1027.8237   38.9367
 1064  1028.2757   38.9697
 1065  1028.7281   39.0048
 1066  1029.1809   39.0389
 1067  1029.6340   39.0726
 1068  1030.0876   39.1079
 1069  1030.5415   39.1413
 1070  1030.9958   39.1759
 1071  1031.4506   39.2111
 1072  1031.9057   39.2445
 1073  1032.3612   39.2801
 1074  1032.8171   39.3141
 1075  1033.2733   39.3483
 1076  1033.7300   39.3840
 1077  1034.1871   39.4175
 1078  1034.6445   39.4527
 1079  1035.1024   39.4878
 1080  1035.5606   39.5218
 1081  1036.0193   39.5576
 1082  1036.4783   39.5917
 1083  1036.9377   39.6266
 1084  1037.3975   39.6623
 1085  1037.8578   39.6961
 1086  1038.3184   39.7319
 1087  1038.7794   39.7668
 1088  1039.2408   39.8012
 1089  1039.7026   39.8375
 1090  1040.1648   39.8716
 1091  1040.6274   39.9072
 1092  1041.0904   39.9428
 1093  1041.5538   39.9772
 1094  1042.0176   40.0135
 1095  1042.4819   40.0483
 1096  1042.9465   40.0836
 1097  1043.4115   40.1196
 1098  1043.8769   40.1542
 1099  1044.3427   40.1904
 1100  1044.8089   40.2257
 1101  1045.2755   40.2610
 1102  1045.7425   40.2974
 1103  1046.2100   40.3322
 1104  1056.0896   41.0880
 1105  1056.5654   41.1244
 1106  1057.0417   41.1610
 1107  1057.5184   41.1975
 1108  1057.9954   41.2341
 1109  1058.4729   41.2707
 1110  1058.9508   41.3074
 1111  1059.4291   41.3441
 1112  1059.9078   41.3809
 1113  1060.3869   41.4177
 1114  1060.8665   41.4545
 1115  1061.3464   41.4914
 1116  1061.8268   41.5283
 1117  1062.3076   41.5653
 1118  1062.7887   41.6023
 1119  1063.2703   41.6393
 1120  1063.7524   41.6765
 1121  1064.2348   41.7134
 1122  1064.7176   41.7508
 1123  1065.2009   41.7878
 1124  1065.6846   41.8252
 1125  1066.1687   41.8624
 1126  1066.6532   41.8997
 1127  1067.1381   41.9372
 1128  1067.6235   41.9744
 1129  1068.1093   42.0121
 1130  1068.5955   42.0494
 1131  1069.0821   42.0870
 1132  1069.5691   42.1247
 1133  1070.0566   42.1621
 1134  1070.5444   42.2000
 1135  1071.0327   42.2375
 1136  1071.5214   42.2753
 1137  1072.0106   42.3133
 1138  1072.5002   42.3507
 1139  1072.9901   42.3891
 1140  1073.4806   42.4265
 1141  1073.9714   42.4647
 1142  1074.4627   42.5028
 1143  1074.9543   42.5404
 1144  1075.4465   42.5792
 1145  1075.9390   42.6166
 1146  1076.4320   42.6552
 1147  1076.9254   42.6933
 1148  1077.4192   42.7313
 1149  1077.9134   42.7702
 1150  1078.4081   42.8077
 1151  1078.9032   42.8470
 1152  1079.3988   42.8847
 1153  1079.8948   42.9235
 1154  1080.3912   42.9622
 1155  1080.8880   43.0001
 1156  1081.3853   43.0396
 1157  1081.8830   43.0771
 1158  1082.3811   43.1170
 1159  1082.8797   43.1548
 1160  1083.3787   43.1939
 1161  1083.8781   43.2333
 1162  1084.3780   43.2710
 1163  1084.8783   43.3112
 1164  1085.3790   43.3491
 1165  1085.8802   43.3891
 1166  1086.3818   43.4276
 1167  1086.8839   43.4661
 1168  1087.3864   43.5062
 1169  1087.8893   43.5444
 1170  1088.3927   43.5845
 1171  1088.8965   43.6230
 1172  1089.4007   43.6627
 1173  1089.9054   43.7021
 1174  1090.4105   43.7414
 1175  1090.9161   43.7813
 1176  1091.4221   43.8196
 1177  1091.9286   43.8603
 1178  1092.4355   43.8990
 1179  1092.9428   43.9392
 1180  1093.4506   43.9788
 1181  1093.9588   44.0181
 1182  1094.4675   44.0584
 1183  1094.9766   44.0976
 1184  1095.4862   44.1380
 1185  1095.9962   44.1776
 1186  1096.5067   44.2177
 1187  1097.0176   44.2576
 1188  1097.5289   44.2975
 1189  1098.0408   44.3378
 1190  1098.5530   44.3776
 1191  1099.0657   44.4181
 1192  1099.5789   44.4581
 1193  1100.0925   44.4984
 1194  1100.6065   44.5388
 1195  1101.1210   44.5789
 1196  1101.6360   44.6196
 1197  1102.1514   44.6598
 1198  1102.6673   44.7004
 1199  1103.1836   44.7410
 1200  1103.7004   44.7815
 1201  1104.2176   44.8222
 1202  1104.7353   44.8629
 1203  1105.2534   44.9035
 1204  1105.7720   44.9444
 1205  1106.2911   44.9851
 1206  1106.8106   45.0261
 1207  1107.3306   45.0669
 1208  1107.8510   45.1080
 1209  1108.3719   45.1488
 1210  1108.8933   45.1900
 1211  1109.4151   45.2311
 1212  1109.9373   45.2721
 1213  1110.4601   45.3136
 1214  1110.9833   45.3545
 1215  1111.5069   45.3962
 1216  1112.0310   45.4371
 1217  1112.5556   45.4789
 1218  1113.0807   45.5201
 1219  1113.6062   45.5617
 1220  1114.1321   45.6033
 1221  1114.6586   45.6448
 1222  1115.1855   45.6865
 1223  1115.7129   45.7279
 1224  1116.2407   45.7701
 1225  1116.7690   45.8113
 1226  1117.2978   45.8537
 1227  1117.8270   45.8949
 1228  1118.3568   45.9376
 1229  1118.8869   45.9789
 1230  1119.4176   46.0215
 1231  1119.9487   46.0633
 1232  1120.4803   46.1054
 1233  1121.0124   46.1478
 1234  1121.5449   46.1897
 1235  1122.0780   46.2323
 1236  1122.6115   46.2742
 1237  1123.1454   46.3171
 1238  1123.6799   46.3590
 1239  1124.2148   46.4016
 1240  1124.7502   46.4443
 1241  1125.2860   46.4866
 1242  1125.8224   46.5295
 1243  1126.3592   46.5718
 1244  1126.8965   46.6149
 1245  1127.4343   46.6574
 1246  1127.9725   46.7004
 1247  1128.5113   46.7431
 1248  1129.0505   46.7860
 1249  1129.5902   46.8290
 1250  1130.1304   46.8719
 1251  1130.6710   46.9152
 1252  1131.2122   46.9580
 1253  1131.7538   47.0014
 1254  1132.2959   47.0444
 1255  1132.8385   47.0878
 1256  1133.3816   47.1310
 1257  1133.9252   47.1745
 1258  1134.4693   47.2177
 1259  1135.0138   47.2613
 1260  1135.5588   47.3047
 1261  1136.1043   47.3483
 1262  1136.6504   47.3918
 1263  1216.9888   53.8943
 1264  1217.4958   53.9354
 1265  1218.0033   53.9772
 1266  1218.5111   54.0184
 1267  1219.0194   54.0601
 1268  1219.5281   54.1017
 1269  1220.0372   54.1431
 1270  1220.5467   54.1852
 1271  1221.0567   54.2262
 1272  1221.5670   54.2687
 1273  1222.0778   54.3097
 1274  1222.5891   54.3521
 1275  1223.1007   54.3935
 1276  1223.6128   54.4356
 1277  1224.1253   54.4775
 1278  1224.6382   54.5191
 1279  1225.1516   54.5617
 1280  1225.6654   54.6029
 1281  1226.1796   54.6459
 1282  1226.6942   54.6870
 1283  1227.2093   54.7300
 1284  1227.7247   54.7716
 1285  1228.2407   54.8140
 1286  1228.7570   54.8563
 1287  1229.2738   54.8983
 1288  1229.7910   54.9411
 1289  1230.3087   54.9827
 1290  1230.8267   55.0260
 1291  1231.3452   55.0676
 1292  1231.8642   55.1107
 1293  1232.3835   55.1527
 1294  1232.9033   55.1956
 1295  1233.4236   55.2380
 1296  1233.9443   55.2806
 1297  1234.4654   55.3233
 1298  1234.9869   55.3658
 1299  1235.5089   55.4088
 1300  1236.0313   55.4512
 1301  1236.5541   55.4944
 1302  1237.0774   55.5368
 1303  1237.6012   55.5801
 1304  1238.1253   55.6226
 1305  1238.6499   55.6660
 1306  1239.1750   55.7085
 1307  1239.7004   55.7519
 1308  1240.2264   55.7947
 1309  1240.7527   55.8379
 1310  1241.2795   55.8810
 1311  1241.8068   55.9241
 1312  1242.3344   55.9674
 1313  1242.8626   56.0104
 1314  1243.3911   56.0541
 1315  1243.9201   56.0969
 1316  1244.4496   56.1408
 1317  1244.9795   56.1836
 1318  1245.5098   56.2276
 1319  1246.0406   56.2705
 1320  1246.5719   56.3145
 1321  1247.1035   56.3576
 1322  1247.6357   56.4015
 1323  1248.1682   56.4449
 1324  1248.7013   56.4886
 1325  1249.2347   56.5324
 1326  1249.7687   56.5758
 1327  1250.3030   56.6200
 1328  1250.8378   56.6633
 1329  1251.3731   56.7077
 1330  1251.9088   56.7509
 1331  1252.4450   56.7955
 1332  1252.9816   56.8388
 1333  1253.5187   56.8833
 1334  1254.0562   56.9270
 1335  1254.5942   56.9712
 1336  1255.1326   57.0153
 1337  1255.6715   57.0592
 1338  1256.2108   57.1037
 1339  1256.7506   57.1475
 1340  1257.2909   57.1922
 1341  1257.8316   57.2360
 1342  1258.3728   57.2808
 1343  1258.9144   57.3248
 1344  1259.4564   57.3695
 1345  1259.9990   57.4137
 1346  1260.5420   57.4583
 1347  1261.0854   57.5027
 1348  1261.6293   57.5474
 1349  1262.1737   57.5918
 1350  1262.7185   57.6366
 1351  1263.2638   57.6811
 1352  1263.8096   57.7261
 1353  1264.3558   57.7705
 1354  1264.9025   57.8156
 1355  1265.4496   57.8600
 1356  1265.9972   57.9054
 1357  1266.5453   57.9498
 1358  1267.0938   57.9952
 1359  1267.6428   58.0397
 1360  1268.1923   58.0851
 1361  1268.7422   58.1300
 1362  1269.2926   58.1751
 1363  1269.8435   58.2204
 1364  1270.3948   58.2652
 1365  1270.9466   58.3110
 1366  1271.4989   58.3554
 1367  1272.0516   58.4018
 1368  1272.6048   58.4459
 1369  1284.3649   59.4105
 1370  1284.9282   59.4575
 1371  1285.4920   59.5030
 1372  1286.0563   59.5500
 1373  1286.6211   59.5958
 1374  1287.1863   59.6426
 1375  1287.7520   59.6887
 1376  1288.3182   59.7354
 1377  1288.8849   59.7818
 1378  1289.4521   59.8284
 1379  1290.0198   59.8751
 1380  1290.5879   59.9216
 1381  1291.1565   59.9685
 1382  1291.7257   60.0150
 1383  1292.2953   60.0621
 1384  1292.8654   60.1086
 1385  1293.4359   60.1558
 1386  1294.0070   60.2024
 1387  1294.5786   60.2497
 1388  1295.1506   60.2963
 1389  1295.7232   60.3437
 1390  1296.2962   60.3905
 1391  1296.8697   60.4379
 1392  1297.4437   60.4848
 1393  1298.0182   60.5322
 1394  1298.5932   60.5794
 1395  1299.1687   60.6267
 1396  1299.7447   60.6742
 1397  1300.3212   60.7215
 1398  1300.8982   60.7691
 1399  1301.4757   60.8163
 1400  1302.0536   60.8642
 1401  1302.6321   60.9114
 1402  1303.2111   60.9594
 1403  1303.7905   61.0067
 1404  1304.3705   61.0548
 1405  1304.9510   61.1022
 1406  1305.5319   61.1504
 1407  1306.1134   61.1979
 1408  1306.6954   61.2462
 1409  1307.2778   61.2937
 1410  1307.8608   61.3421
 1411  1308.4443   61.3898
 1412  1309.0282   61.4383
 1413  1309.6127   61.4861
 1414  1310.1977   61.5345
 1415  1310.7832   61.5824
 1416  1311.3692   61.6311
 1417  1311.9557   61.6790
 1418  1312.5427   61.7276
 1419  1313.1302   61.7760
 1420  1313.7182   61.8245
 1421  1314.3068   61.8729
 1422  1314.8958   61.9217
 1423  1315.4853   61.9701
 1424  1316.0754   62.0189
 1425  1316.6660   62.0675
 1426  1317.2571   62.1164
 1427  1317.8486   62.1650
 1428  1318.4407   62.2141
 1429  1319.0334   62.2628
 1430  1319.6265   62.3119
 1431  1320.2201   62.3607
 1432  1320.8143   62.4100
 1433  1321.4090   62.4589
 1434  1322.0042   62.5083
 1435  1322.5999   62.5572
 1436  1323.1961   62.6067
 1437  1323.7928   62.6557
 1438  1324.3901   62.7054
 1439  1324.9879   62.7544
 1440  1325.5862   62.8042
 1441  1326.1850   62.8534
 1442  1326.7843   62.9032
 1443  1327.3842   62.9525
 1444  1327.9846   63.0025
 1445  1328.5855   63.0518
 1446  1329.1869   63.1019
 1447  1329.7889   63.1514
 1448  1330.3913   63.2015
 1449  1330.9943   63.2513
 1450  1331.5979   63.3012
 1451  1332.2019   63.3513
 1452  1332.8065   63.4012
 1453  1333.4116   63.4516
 1454  1334.0172   63.5014
 1455  1334.6234   63.5520
 1456  1335.2301   63.6018
 1457  1335.8373   63.6526
 1458  1336.4451   63.7024
 1459  1337.0534   63.7533
 1460  1337.6622   63.8034
 1461  1338.2715   63.8543
 1462  1338.8814   63.9046
 1463  1338.1764   63.8463
 1464  1338.6846   63.8883
 1465  1339.1931   63.9306
 1466  1339.7021   63.9728
 1467  1340.2115   64.0150
 1468  1340.7212   64.0574
 1469  1341.2314   64.0996
 1470  1341.7420   64.1421
 1471  1342.2530   64.1844
 1472  1342.7644   64.2269
 1473  1343.2763   64.2694
 1474  1343.7885   64.3118
 1475  1344.3011   64.3545
 1476  1344.8142   64.3971
 1477  1345.3276   64.4399
 1478  1345.8415   64.4826
 1479  1346.3558   64.5251
 1480  1346.8705   64.5681
 1481  1347.3856   64.6107
 1482  1347.9011   64.6538
 1483  1348.4170   64.6967
 1484  1348.9334   64.7393
 1485  1349.4501   64.7826
 1486  1349.9673   64.8255
 1487  1350.4849   64.8686
 1488  1351.0029   64.9115
 1489  1351.5213   64.9549
 1490  1352.0401   64.9977
 1491  1352.5594   65.0413
 1492  1353.0791   65.0844
 1493  1353.5991   65.1278
 1494  1354.1196   65.1713
 1495  1354.6406   65.2144
 1496  1355.1619   65.2582
 1497  1355.6837   65.3012
 1498  1356.2058   65.3453
 1499  1356.7284   65.3889
 1500  1357.2514   65.4320
 1501  1357.7749   65.4759
 1502  1358.2987   65.5193
 1503  1358.8230   65.5635
 1504  1359.3477   65.6069
 1505  1359.8728   65.6511
 1506  1360.3984   65.6945
 1507  1360.9243   65.7389
 1508  1361.4507   65.7825
 1509  1361.9776   65.8267
 1510  1362.5048   65.8706
 1511  1363.0325   65.9147
 1512  1363.5605   65.9590
 1513  1364.0891   66.0029
 1514  1364.6180   66.0473
 1515  1365.1474   66.0914
 1516  1365.6772   66.1359
 1517  1366.2074   66.1801
 1518  1366.7380   66.2246
 1519  1367.2691   66.2690
 1520  1367.8006   66.3135
 1521  1368.3326   66.3580
 1522  1368.8649   66.4025
 1523  1369.3977   66.4472
 1524  1369.9310   66.4917
 1525  1370.4646   66.5366
 1526  1370.9987   66.5812
 1527  1371.5332   66.6261
 1528  1372.0682   66.6709
 1529  1372.6036   66.7158
 1530  1373.1394   66.7607
 1531  1373.6757   66.8056
 1532  1374.2124   66.8508
 1533  1374.7495   66.8956
 1534  1375.2870   66.9410
 1535  1375.8250   66.9859
 1536  1376.3635   67.0313
 1537  1376.9023   67.0764
 1538  1377.4416   67.1217
 1539  1377.9814   67.1672
 1540  1378.5216   67.2123
 1541  1379.0622   67.2581
 1542  1379.6032   67.3032
 1543  1380.1447   67.3491
 1544  1380.6867   67.3943
 1545  1381.2290   67.4402
 1546  1381.7719   67.4857
 1547  1382.3151   67.5315
 1548  1382.8588   67.5772
 1549  1383.4030   67.6229
 1550  1383.9475   67.6690
 1551  1384.4926   67.7146
 1552  1385.0380   67.7608
 1553  1385.5839   67.8065
 1554  1386.1303   67.8529
 1555  1386.6771   67.8987
 1556  1387.2243   67.9450
 1557  1387.7720   67.9911
 1558  1388.3202   68.0374
 1559  1388.8688   68.0837
 1560  1389.4178   68.1299
 1561  1389.9673   68.1765
 1562  1390.5172   68.2227
 1563  1391.0676   68.2694
 1564  1391.6184   68.3157
 1565  1392.1697   68.3625
 1566  1392.7214   68.4089
 1567  1393.2736   68.4558
 1568  1393.8262   68.5024
 1569  1394.3793   68.5492
 1570  1394.9328   68.5960
 1571  1395.4868   68.6428
 1572  1396.0412   68.6898
 1573  1396.5961   68.7367
 1574  1397.1514   68.7838
 1575  1397.7072   68.8307
 1576  1398.2635   68.8781
 1577  1398.8202   68.9250
 1578  1399.3774   68.9725
 1579  1399.9350   69.0195
 1580  1400.4930   69.0670
 1581  1401.0516   69.1142
 1582  1401.6106   69.1618
 1583  1402.1700   69.2091
 1584  1402.7299   69.2568
 1585  1403.2903   69.3042
 1586  1403.8511   69.3520
 1587  1404.4124   69.3995
 1588  1404.9741   69.4474
 1589  1405.5363   69.4949
 1590  1406.0990   69.5431
 1591  1406.6621   69.5906
 1592  1407.2257   69.6388
 1593  1407.7897   69.6865
 1594  1408.3542   69.7349
 1595  1408.9192   69.7827
 1596  1409.4847   69.8311
 1597  1410.0506   69.8790
 1598  1410.6169   69.9276
 1599  1411.1838   69.9756
 1600  1411.7511   70.0242
 1601  1412.3188   70.0723
 1602  1412.8871   70.1211
 1603  1413.4558   70.1693
 1604  1414.0250   70.2181
 1605  1414.5946   70.2665
 1606  1415.1647   70.3154
 1607  1415.7353   70.3639
 1608  1416.3063   70.4129
 1609  1416.8779   70.4615
 1610  1417.4498   70.5107
 1611  1418.0223   70.5594
 1612  1418.5952   70.6086
 1613  1419.1687   70.6574
 1614  1419.7425   70.7068
 1615  1420.3169   70.7556
 1616  1420.8917   70.8051
 1617  1421.4670   70.8541
 1618  1422.0428   70.9037
 1619  1422.6191   70.9528
 1620  1423.1958   71.0025
 1621  1423.7730   71.0518
 1622  1424.3507   71.1015
 1623  1424.9288   71.1510
 1624  1425.5075   71.2008
 1625  1426.0866   71.2503
 1626  1426.6662   71.3003
 1627  1427.2463   71.3499
 1628  1427.8268   71.4000
 1629  1428.4079   71.4497
 1630  1428.9894   71.5000
 1631  1429.5714   71.5497
 1632  1430.1539   71.6002
 1633  1430.7368   71.6499
 1634  1431.3203   71.7006
 1635  1431.9042   71.7503
 1636  1432.4886   71.8012
 1637  1433.0736   71.8511
 1638  1433.6589   71.9021
 1639  1434.2448   71.9520
 1640  1434.8312   72.0031
 1641  1435.4180   72.0531
 1642  1436.0054   72.1045
 1643  1436.5932   72.1544
 1644  1437.1815   72.2059
 1645  1437.7703   72.2559
 1646  1438.3596   72.3077
 1647  1438.9494   72.3577
 1648  1439.5396   72.4096
 1649  1440.1304   72.4597
 1650  1440.7217   72.5117
 1651  1441.3134   72.5619
 1652  1441.9056   72.6139
 1653  1442.4984   72.6644
 1654  1443.0916   72.7163
 1655  1460.2829   74.2037
 1656  1460.8912   74.2570
 1657  1461.5000   74.3094
 1658  1462.1094   74.3624
 1659  1462.7192   74.4147
 1660  1463.3296   74.4678
 1661  1463.9404   74.5205
 1662  1464.5518   74.5735
 1663  1465.1637   74.6266
 1664  1465.7760   74.6793
 1665  1466.3889   74.7326
 1666  1467.0024   74.7854
 1667  1467.6163   74.8388
 1668  1468.2307   74.8916
 1669  1468.8456   74.9451
 1670  1469.4611   74.9980
 1671  1470.0771   75.0515
 1672  1470.6936   75.1046
 1673  1471.3106   75.1580
 1674  1471.9281   75.2112
 1675  1472.5461   75.2648
 1676  1473.1646   75.3180
 1677  1473.7837   75.3716
 1678  1474.4033   75.4250
 1679  1475.0234   75.4787
 1680  1475.6440   75.5321
 1681  1476.2651   75.5856
 1682  1476.8868   75.6394
 1683  1477.5090   75.6929
 1684  1478.1317   75.7468
 1685  1478.7549   75.8003
 1686  1479.3786   75.8542
 1687  1480.0029   75.9078
 1688  1480.6277   75.9617
 1689  1481.2530   76.0155
 1690  1481.8788   76.0694
 1691  1482.5052   76.1233
 1692  1483.1320   76.1772
 1693  1483.7594   76.2312
 1694  1484.3874   76.2851
 1695  1485.0158   76.3392
 1696  1485.6448   76.3931
 1697  1486.2743   76.4472
 1698  1486.9044   76.5012
 1699  1487.5350   76.5554
 1700  1488.1661   76.6094
 1701  1488.7977   76.6637
 1702  1489.4299   76.7178
 1703  1490.0626   76.7721
 1704  1490.6958   76.8263
 1705  1491.3296   76.8805
 1706  1491.9639   76.9348
 1707  1492.5987   76.9891
 1708  1493.2340   77.0434
 1709  1493.8699   77.0978
 1710  1494.5064   77.1521
 1711  1495.1433   77.2065
 1712  1495.7809   77.2609
 1713  1496.4189   77.3153
 1714  1497.0575   77.3697
 1715  1497.6966   77.4242
 1716  1498.3363   77.4787
 1717  1498.9765   77.5332
 1718  1499.6172   77.5878
 1719  1500.2585   77.6366
 1720  1500.9003   77.6797
 1721  1501.5427   77.7290
 1722  1502.1856   77.7936
 1723  1502.8290   77.8601
 1724  1503.4730   77.9178
 1725  1504.1176   77.9729
 1726  1504.7626   78.0259
 1727  1505.4083   78.0749
 1728  1506.0544   78.1316
 1729  1506.7012   78.1894
 1730  1507.3484   78.2476
 1731  1507.9962   78.3084
 1732  1508.6446   78.3734
 1733  1509.2935   78.4345
 1734  1509.9430   78.4877
 1735  1510.5930   78.5491
 1736  1511.2436   78.6044
 1737  1511.8947   78.6469
 1738  1512.5464   78.6973
 1739  1513.1986   78.7682
 1740  1513.8514   78.8304
 1741  1514.5047   78.8674
 1742  1515.1586   78.9131
 1743  1515.8130   78.9719
 1744  1516.4680   79.0194
 1745  1517.1236   79.0627
 1746  1517.7797   79.1084
 1747  1518.4364   79.1580
 1748  1519.0936   79.2103
 1749  1519.7514   79.2516
 1750  1520.4097   79.2908
 1751  1521.0686   79.3358
 1752  1521.7281   79.4016
 1753  1522.3881   79.4613
 1754  1523.0487   79.5040
 1755  1523.7099   79.5664
 1756  1524.3716   79.6350
 1757  1525.0338   79.6927
 1758  1525.6967   79.7457
 1759  1526.3601   79.8074
 1760  1527.0241   79.8636
 1761  1541.1167   80.6641
 1762  1541.7926   80.6408
 1763  1542.4691   80.7738
 1764  1543.1462   80.9012
 1765  1543.8238   80.9209
 1766  1544.5020   80.8843
 1767  1545.1808   80.9589
 1768  1545.8602   81.0916
 1769  1546.5402   81.1394
 1770  1547.2207   81.1862
 1771  1547.9019   81.2309
 1772  1548.5836   81.2773
 1773  1549.2659   81.3050
 1774  1549.9488   81.3364
 1775  1550.6322   81.4206
 1776  1551.3163   81.5255
 1777  1552.0009   81.5995
 1778  1552.6861   81.6917
 1779  1553.3719   81.7712
 1780  1554.0583   81.8406
 1781  1554.7453   81.9572
 1782  1555.4329   82.0386
 1783  1556.1211   82.1318
 1784  1556.8098   82.2644
 1785  1557.4992   82.4404
 1786  1558.1891   82.6060
 1787  1558.8796   82.7663
 1788  1559.5708   82.8763
 1789  1560.2625   82.9501
 1790  1560.9548   83.0996
 1791  1561.6477   83.2779
 1792  1562.3412   83.4491
 1793  1563.0353   83.5763
 1794  1563.7300   83.7036
 1795  1564.4253   83.8589
 1796  1565.1212   84.0591
 1797  1565.8177   84.1212
 1798  1566.5148   84.0362
 1799  1567.2125   84.2247
 1800  1567.9108   84.5185
 1801  1568.6097   84.6402
 1802  1569.3092   84.6340
 1803  1570.0093   84.6827
 1804  1570.7100   84.7831
 1805  1571.4113   84.5367
 1806  1572.1132   84.4095
 1807  1572.8157   84.6314
 1808  1573.5189   84.8256
 1809  1574.2226   85.1571
 1810  1574.9269   85.1626
 1811  1575.6319   85.0649
 1812  1576.3375   85.0366
 1813  1577.0436   85.0584
 1814  1577.7504   85.1431
 1815  1578.4578   85.0707
 1816  1579.1658   84.9829
 1817  1579.8744   85.0811
 1818  1580.5837   85.2149
 1819  1581.2935   85.1991
 1820  1582.0040   85.2073
 1821  1582.7151   85.0585
 1822  1583.4268   84.9579
 1823  1584.1391   85.0128
 1824  1584.8520   85.0687
 1825  1585.5656   85.1323
 1826  1586.2797   84.9668
 1827  1586.9945   85.1636
 1828  1587.7099   85.3153
 1829  1588.4260   85.2920
 1830  1589.1426   85.1913
 1831  1589.8599   85.1377
 1832  1590.5778   85.2847
 1833  1591.2963   85.4460
 1834  1592.0155   85.5414
 1835  1592.7352   85.4187
 1836  1593.4556   85.3352
 1837  1594.1767   85.6390
 1838  1594.8983   85.8076
 1839  1595.6206   85.6436
 1840  1596.3435   85.5620
 1841  1597.0671   85.7268
 1842  1597.7912   85.9703
 1843  1598.5160   86.1127
 1844  1599.2415   86.1343
 1845  1599.9675   86.1568
 1846  1600.6942   86.2037
 1847  1601.4216   85.5207
 1848  1602.1495   85.1988
 1849  1602.8781   86.1077
 1850  1603.6074   86.6699
 1851  1604.3373   86.6035
 1852  1605.0678   86.6324
 1853  1605.7989   86.7387
 1854  1606.5307   86.1679
 1855  1607.2632   85.5051
 1856  1607.9962   86.0979
 1857  1608.7300   86.8382
 1858  1609.4643   87.0151
 1859  1610.1993   87.1842
 1860  1610.9350   87.2961
 1861  1611.6713   87.3771
 1862  1612.4082   87.2556
 1863  1613.1458   87.2156
 1864  1613.8840   87.2712
 1865  2181.5213  160.8018
 1866  2182.4270  161.9131
 1867  2183.3335  161.2966
 1868  2184.2407  162.8444
 1869  2185.1486  162.7982
 1870  2186.0573  161.2990
 1871  2186.9668  162.6767
 1872  2187.8769  163.2979
 1873  2188.7879  162.4292
 1874  2189.6995  162.3678
 1875  2190.6120  163.6482
 1876  2191.5251  163.1963
 1877  2192.4390  164.0252
 1878  2193.3537  164.5868
 1879  2194.2691  163.9898
 1880  2195.1853  165.5715
 1881  2196.1022  164.6252
 1882  2197.0199  162.7378
 1883  2197.9383  164.8254
 1884  2198.8575  165.2613
 1885  2199.7775  163.1741
 1886  2200.6982  164.7410
 1887  2201.6196  165.7844
 1888  2202.5418  164.9173
 1889  2203.4648  165.3771
 1890  2204.3885  166.9428
 1891  2205.3130  165.9911
 1892  2206.2383  163.8322
 1893  2207.1643  165.8011
 1894  2208.0911  165.2294
 1895  2209.0186  161.9223
 1896  2209.9469  164.1055
 1897  2210.8760  166.8891
 1898  2211.8059  168.1664
 1899  2212.7365  169.2378
 1900  2213.6678  169.4830
 1901  2214.6000  169.6824
 1902  2215.5329  169.1128
 1903  2216.4666  169.2971
 1904  2217.4010  170.0182
 1905  2218.3363  168.4087
 1906  2219.2723  165.9086
 1907  2220.2090  169.3225
 1908  2221.1466  170.6144
 1909  2222.0849  170.0171
 1910  2223.0240  172.0662
 1911  2223.9639  170.2842
 1912  2224.9045  169.7449
 1913  2225.8460  171.8304
 1914  2226.7882  170.3096
 1915  2227.7312  169.9485
 1916  2228.6749  171.9830
 1917  2229.6195  171.3947
 1918  2230.5648  171.5541
 1919  2231.5109  171.3046
 1920  2232.4578  171.3343
 1921  2233.4055  171.0220
 1922  2234.3540  171.2958
 1923  2235.3033  171.7215
 1924  2236.2533  169.7344
 1925  2237.2042  170.6551
 1926  2238.1558  169.9182
 1927  2239.1082  168.1348
 1928  2240.0614  173.1269
 1929  2241.0154  174.1884
 1930  2241.9702  174.4254
 1931  2242.9258  175.1564
 1932  2243.8822  174.1372
 1933  2244.8393  175.0793
