! AIRS solar data file for AIRS SRF 31 Mar 2008 m140
!     Tef = 156.339 K, yoffset = -14.0 um
! Data for 649-1614 cm-1 comes from M.P. Thekaekara, 1973 Solar
! Energy v.14 p.109-127 (supplied to us by Chris Barnet).  The ~80
! cm-1 point spacing data has been interpolated to the AIRS
! channel freqs and converted to W/(m2.sr.cm-1).
!
! Data for 2181-2665 cm-1 comes from ATMOS Solar Spectra, and was
! supplied to us by ATMOS Principal Investigator Michael Gunson.
! In particular we used the file "atmos_corrected_solar.mat".
! This data was then directly convolved with the estimated AIRS
! SRFs for each channel to approximate the effective AIRS solar.
!
!chan   frequency    solar
!---- ----------- --------
 1934  2245.7782  175.9366
 1935  2246.7369  174.9578
 1936  2247.6965  175.0820
 1937  2248.6568  176.3168
 1938  2249.6180  175.1398
 1939  2250.5799  176.6523
 1940  2251.5427  175.9390
 1941  2252.5062  175.5356
 1942  2253.4706  176.8820
 1943  2254.4357  176.1476
 1944  2255.4017  175.8844
 1945  2256.3685  176.1919
 1946  2257.3361  176.2625
 1947  2258.3044  177.5195
 1948  2259.2736  176.8279
 1949  2260.2436  177.0465
 1950  2261.2144  177.5427
 1951  2262.1861  176.6798
 1952  2263.1585  177.6377
 1953  2264.1318  176.9329
 1954  2265.1058  177.1442
 1955  2266.0807  176.5302
 1956  2267.0564  175.4171
 1957  2268.0329  174.3017
 1958  2269.0102  174.7842
 1959  2269.9884  179.5285
 1960  2270.9673  179.0746
 1961  2271.9471  179.8338
 1962  2272.9277  181.0558
 1963  2273.9091  181.1866
 1964  2274.8914  182.0589
 1965  2275.8744  181.7198
 1966  2276.8583  181.9395
 1967  2277.8430  182.0103
 1968  2278.8286  182.7776
 1969  2279.8149  182.3794
 1970  2280.8021  182.5815
 1971  2281.7902  182.4770
 1972  2282.7790  182.4607
 1973  2283.7687  182.2931
 1974  2284.7592  182.6920
 1975  2285.7506  182.6716
 1976  2286.7428  183.0154
 1977  2287.7358  183.1190
 1978  2288.7296  183.0824
 1979  2289.7243  183.1611
 1980  2290.7198  182.4913
 1981  2291.7162  182.2999
 1982  2292.7134  182.8993
 1983  2293.7114  183.4313
 1984  2294.7103  183.2702
 1985  2295.7100  182.4084
 1986  2296.7106  181.4925
 1987  2297.7120  179.3816
 1988  2298.7142  181.4934
 1989  2299.7173  185.3721
 1990  2300.7213  186.2510
 1991  2301.7261  187.1895
 1992  2302.7317  187.4586
 1993  2303.7382  187.5345
 1994  2304.7455  188.1636
 1995  2305.7537  188.0989
 1996  2306.7627  187.8141
 1997  2307.7726  186.9447
 1998  2308.7834  187.0717
 1999  2309.7949  188.0437
 2000  2310.8074  188.2632
 2001  2311.8207  188.4299
 2002  2312.8349  188.6238
 2003  2313.8499  188.6261
 2004  2314.8658  188.8152
 2005  2315.8825  188.9768
 2006  2316.9001  189.0019
 2007  2317.9186  189.0932
 2008  2318.9379  188.5204
 2009  2319.9581  188.5546
 2010  2320.9791  189.0965
 2011  2322.0010  189.0999
 2012  2323.0238  189.2136
 2013  2324.0475  188.8907
 2014  2325.0720  188.2988
 2015  2299.8072  185.8586
 2016  2300.7118  186.3021
 2017  2301.6172  187.0432
 2018  2302.5233  187.3911
 2019  2303.4301  187.6735
 2020  2304.3376  187.8495
 2021  2305.2459  187.9016
 2022  2306.1549  188.3352
 2023  2307.0647  187.7703
 2024  2307.9752  186.5274
 2025  2308.8865  187.1962
 2026  2309.7985  188.0919
 2027  2310.7112  188.2469
 2028  2311.6247  188.5408
 2029  2312.5390  188.6945
 2030  2313.4539  188.4513
 2031  2314.3697  188.4708
 2032  2315.2862  188.9005
 2033  2316.2034  189.0300
 2034  2317.1213  189.0882
 2035  2318.0401  189.1705
 2036  2318.9595  188.5015
 2037  2319.8798  188.4352
 2038  2320.8008  189.0787
 2039  2321.7225  189.1115
 2040  2322.6450  189.2062
 2041  2323.5682  189.0752
 2042  2324.4922  188.6558
 2043  2325.4170  188.1069
 2044  2326.3425  187.4347
 2045  2327.2687  185.1209
 2046  2328.1958  185.6970
 2047  2329.1235  190.9909
 2048  2330.0521  193.3955
 2049  2330.9814  193.4569
 2050  2331.9115  193.4533
 2051  2332.8423  193.6088
 2052  2333.7739  193.8902
 2053  2334.7063  194.1419
 2054  2335.6394  194.3310
 2055  2336.5733  194.5385
 2056  2337.5079  194.7428
 2057  2338.4434  194.8935
 2058  2339.3795  194.9827
 2059  2340.3165  195.0851
 2060  2341.2542  195.2878
 2061  2342.1927  195.4368
 2062  2343.1320  195.5063
 2063  2344.0721  195.6387
 2064  2345.0129  195.9354
 2065  2345.9545  196.0855
 2066  2346.8969  196.1430
 2067  2347.8400  196.3898
 2068  2348.7839  196.5656
 2069  2349.7286  196.6982
 2070  2350.6741  196.7549
 2071  2351.6204  196.6219
 2072  2352.5674  196.8753
 2073  2353.5152  197.2555
 2074  2354.4638  197.1778
 2075  2355.4132  197.3556
 2076  2356.3634  197.6862
 2077  2357.3143  197.7186
 2078  2358.2660  197.7648
 2079  2359.2186  197.9454
 2080  2360.1719  198.1169
 2081  2361.1260  198.1429
 2082  2362.0808  198.2681
 2083  2363.0365  198.6478
 2084  2363.9930  198.8874
 2085  2364.9502  199.0439
 2086  2365.9083  199.2792
 2087  2366.8671  199.5123
 2088  2367.8267  199.7566
 2089  2368.7871  200.0446
 2090  2369.7484  200.2180
 2091  2370.7104  200.3936
 2092  2371.6732  200.6714
 2093  2372.6368  200.9286
 2094  2373.6012  200.9808
 2095  2374.5664  200.6652
 2096  2375.5324  199.4918
 2097  2376.4992  198.4246
 2098  2377.4668  197.5387
 2099  2378.4352  199.0638
 2100  2379.4044  199.0158
 2101  2380.3744  197.8733
 2102  2381.3453  200.5945
 2103  2382.3169  202.1590
 2104  2383.2893  202.5660
 2105  2384.2626  202.3971
 2106  2385.2366  201.3515
 2107  2386.2115  202.2711
 2108  2387.1871  203.6894
 2109  2388.1636  203.8112
 2110  2389.1409  203.2345
 2111  2390.1190  203.0556
 2112  2391.0979  203.6590
 2113  2392.0777  204.0018
 2114  2393.0582  204.4818
 2115  2394.0396  204.8776
 2116  2395.0218  205.2772
 2117  2396.0048  205.4185
 2118  2396.9886  205.5134
 2119  2397.9732  205.7681
 2120  2398.9587  205.5997
 2121  2399.9450  205.8633
 2122  2400.9321  206.5782
 2123  2401.9200  206.8464
 2124  2402.9088  207.0920
 2125  2403.8983  207.3072
 2126  2404.8887  207.5731
 2127  2405.8800  207.8433
 2128  2406.8720  207.9757
 2129  2407.8649  208.0130
 2130  2408.8586  208.0650
 2131  2409.8532  208.0326
 2132  2410.8486  208.2456
 2133  2411.8448  208.8845
 2134  2412.8418  208.3668
 2135  2413.8397  208.5342
 2136  2414.8384  209.1540
 2137  2415.8380  209.0569
 2138  2416.8384  209.3761
 2139  2417.8396  209.7476
 2140  2418.8417  209.1116
 2141  2419.8446  209.8526
 2142  2420.8483  211.1464
 2143  2421.8529  211.3836
 2144  2422.8583  211.5642
 2145  2446.2045  214.2186
 2146  2447.2290  215.6231
 2147  2448.2543  215.7604
 2148  2449.2805  215.6645
 2149  2450.3075  215.9195
 2150  2451.3353  216.2870
 2151  2452.3640  216.8276
 2152  2453.3935  217.0373
 2153  2454.4239  217.2218
 2154  2455.4552  217.2093
 2155  2456.4872  216.5418
 2156  2457.5202  216.3491
 2157  2458.5539  216.9729
 2158  2459.5886  216.6527
 2159  2460.6240  217.0887
 2160  2461.6604  217.6960
 2161  2462.6976  215.4654
 2162  2463.7356  214.8749
 2163  2464.7745  217.1370
 2164  2465.8142  216.2850
 2165  2466.8549  209.6224
 2166  2467.8963  205.8642
 2167  2468.9386  212.2417
 2168  2469.9818  217.6736
 2169  2471.0259  218.8539
 2170  2472.0708  217.3833
 2171  2473.1165  217.5575
 2172  2474.1632  219.7709
 2173  2475.2107  219.6459
 2174  2476.2590  219.2445
 2175  2477.3083  219.8412
 2176  2478.3583  219.4223
 2177  2479.4093  219.3898
 2178  2480.4611  220.6287
 2179  2481.5138  221.1435
 2180  2482.5674  221.0258
 2181  2483.6218  220.5698
 2182  2484.6772  220.8039
 2183  2485.7333  220.9536
 2184  2486.7904  220.4829
 2185  2487.8483  220.7017
 2186  2488.9072  220.6108
 2187  2489.9668  219.5708
 2188  2491.0274  220.2982
 2189  2492.0889  221.8450
 2190  2493.1512  221.9958
 2191  2494.2144  222.0798
 2192  2495.2785  221.8894
 2193  2496.3434  221.8899
 2194  2497.4093  222.1681
 2195  2498.4760  221.3422
 2196  2499.5437  219.4647
 2197  2500.6122  219.1719
 2198  2501.6816  220.3531
 2199  2502.7519  221.2275
 2200  2503.8230  222.5330
 2201  2504.8951  222.4925
 2202  2505.9681  221.0283
 2203  2507.0419  219.9847
 2204  2508.1167  219.0298
 2205  2509.1923  219.9915
 2206  2510.2688  222.2576
 2207  2511.3463  221.5279
 2208  2512.4246  220.4198
 2209  2513.5038  222.6653
 2210  2514.5839  224.1884
 2211  2515.6650  222.6385
 2212  2516.7469  223.4432
 2213  2517.8297  224.1262
 2214  2518.9134  222.3092
 2215  2519.9981  223.1804
 2216  2521.0836  225.1078
 2217  2522.1700  225.6816
 2218  2523.2574  226.0288
 2219  2524.3457  226.1000
 2220  2525.4348  225.9134
 2221  2526.5249  226.1819
 2222  2527.6159  226.6079
 2223  2528.7078  226.7053
 2224  2529.8006  225.9732
 2225  2530.8943  225.2718
 2226  2531.9890  226.1874
 2227  2533.0845  227.0415
 2228  2534.1810  226.8253
 2229  2535.2784  226.7116
 2230  2536.3767  226.9597
 2231  2537.4759  227.3625
 2232  2538.5760  227.5982
 2233  2539.6771  227.5273
 2234  2540.7791  226.9248
 2235  2541.8820  226.5702
 2236  2542.9858  227.1007
 2237  2544.0906  227.4482
 2238  2545.1963  227.7265
 2239  2546.3029  227.9811
 2240  2547.4105  228.0823
 2241  2548.5189  228.1562
 2242  2549.6283  228.5445
 2243  2550.7387  228.8239
 2244  2551.8500  228.7187
 2245  2552.9622  228.7655
 2246  2554.0753  228.9974
 2247  2555.1894  227.7124
 2248  2556.3044  225.1756
 2249  2557.4203  224.8344
 2250  2558.5372  227.0141
 2251  2559.6550  227.7769
 2252  2560.7738  228.4740
 2253  2561.8935  229.1863
 2254  2563.0142  228.3536
 2255  2564.1358  227.8655
 2256  2565.2583  227.5313
 2257  2566.3818  227.7237
 2258  2567.5062  228.3491
 2259  2568.6316  228.8364
 2260  2569.7579  228.1087
 2261  2541.9095  226.4829
 2262  2542.9141  227.1194
 2263  2543.9195  227.3842
 2264  2544.9258  227.6506
 2265  2545.9328  227.9399
 2266  2546.9408  228.1059
 2267  2547.9495  228.0155
 2268  2548.9590  228.2768
 2269  2549.9694  228.6984
 2270  2550.9806  228.8387
 2271  2551.9927  228.6979
 2272  2553.0055  228.7542
 2273  2554.0192  229.0579
 2274  2555.0338  228.2111
 2275  2556.0491  225.4453
 2276  2557.0653  224.3565
 2277  2558.0823  226.3956
 2278  2559.1002  227.5343
 2279  2560.1189  227.8162
 2280  2561.1384  229.0309
 2281  2562.1588  229.0789
 2282  2563.1800  228.2825
 2283  2564.2020  227.8020
 2284  2565.2249  227.5070
 2285  2566.2486  227.6393
 2286  2567.2732  228.1649
 2287  2568.2986  228.8144
 2288  2569.3249  228.7513
 2289  2570.3519  227.1856
 2290  2571.3799  226.4602
 2291  2572.4087  227.8051
 2292  2573.4383  229.9000
 2293  2574.4688  229.8398
 2294  2575.5001  229.5095
 2295  2576.5323  229.5178
 2296  2577.5653  229.7811
 2297  2578.5992  230.5836
 2298  2579.6339  230.6034
 2299  2580.6695  229.6754
 2300  2581.7059  228.0646
 2301  2582.7432  228.5746
 2302  2583.7814  229.0557
 2303  2584.8204  227.0572
 2304  2585.8602  222.3676
 2305  2586.9009  224.9976
 2306  2587.9425  229.8545
 2307  2588.9849  230.7208
 2308  2590.0282  232.0740
 2309  2591.0724  231.9940
 2310  2592.1174  231.7753
 2311  2593.1633  232.0886
 2312  2594.2101  232.0649
 2313  2595.2577  232.0905
 2314  2596.3062  232.4342
 2315  2597.3555  232.5306
 2316  2598.4057  232.8404
 2317  2599.4568  233.0074
 2318  2600.5088  232.9017
 2319  2601.5616  232.8221
 2320  2602.6153  232.9591
 2321  2603.6699  233.0408
 2322  2604.7253  232.9510
 2323  2605.7817  232.9846
 2324  2606.8389  232.8037
 2325  2607.8969  232.9554
 2326  2608.9559  233.5577
 2327  2610.0157  233.7964
 2328  2611.0764  233.8592
 2329  2612.1380  233.9560
 2330  2613.2005  234.1121
 2331  2614.2638  234.2067
 2332  2615.3281  234.1931
 2333  2616.3932  234.2363
 2334  2617.4592  234.4252
 2335  2618.5261  234.4881
 2336  2619.5939  234.5357
 2337  2620.6626  234.5487
 2338  2621.7321  234.6594
 2339  2622.8026  234.8461
 2340  2623.8739  234.9502
 2341  2624.9461  235.1211
 2342  2626.0193  235.2951
 2343  2627.0933  235.3591
 2344  2628.1682  235.4208
 2345  2629.2440  235.4590
 2346  2630.3207  235.4624
 2347  2631.3983  235.5812
 2348  2632.4768  235.8412
 2349  2633.5562  236.0422
 2350  2634.6365  236.1059
 2351  2635.7177  236.2836
 2352  2636.7998  236.5139
 2353  2637.8828  236.7046
 2354  2638.9668  236.8662
 2355  2640.0516  237.0384
 2356  2641.1373  237.2236
 2357  2642.2239  237.3171
 2358  2643.3115  237.3334
 2359  2644.3999  237.5396
 2360  2645.4893  237.8488
 2361  2646.5796  238.0495
 2362  2647.6708  238.2569
 2363  2648.7628  238.4916
 2364  2649.8559  238.6927
 2365  2650.9498  238.8955
 2366  2652.0446  238.9712
 2367  2653.1404  238.9749
 2368  2654.2371  239.2707
 2369  2655.3347  239.6744
 2370  2656.4332  239.8621
 2371  2657.5326  239.7740
 2372  2658.6330  239.8970
 2373  2659.7343  240.3915
 2374  2660.8365  240.6554
 2375  2661.9396  240.8624
 2376  2663.0437  241.0265
 2377  2664.1487  241.0402
 2378  2665.2546  241.3421
 2379   649.3836   15.4917
 2380   682.2507   17.0210
 2381   682.5056   17.0342
 2382   682.7606   17.0475
 2383   683.0155   17.0607
 2384   683.2704   17.0740
 2385   683.5253   17.0872
 2386   683.7802   17.1005
 2387   684.0352   17.1138
 2388   684.2901   17.1271
 2389   684.5450   17.1404
 2390   684.7999   17.1538
 2391   685.0548   17.1671
 2392   685.3097   17.1805
 2393   685.5647   17.1938
 2394   685.8196   17.2072
 2395   686.0745   17.2206
 2396   686.3294   17.2340
 2397   686.5843   17.2475
 2398   686.8392   17.2609
 2399   687.0941   17.2743
 2400   687.3491   17.2878
 2401   728.7450   19.5091
 2402   727.7557   19.4570
 2403   782.2206   22.4022
 2404   782.5561   22.4214
 2405   782.8916   22.4407
 2406   783.2271   22.4600
 2407   783.5626   22.4793
 2408   783.8981   22.4986
 2409   784.2336   22.5179
 2410   784.5691   22.5373
 2411   784.9046   22.5566
 2412   785.2401   22.5760
 2413   785.5757   22.5954
 2414   785.9112   22.6148
 2415   786.2467   22.6342
 2416   786.5822   22.6537
 2417   786.9177   22.6731
 2418   787.2532   22.6926
 2419   787.5887   22.7121
 2420   787.9242   22.7315
 2421   788.2597   22.7511
 2422   788.5952   22.7706
 2423   788.9307   22.7901
 2424   852.8379   26.6784
 2425   851.1865   26.5751
 2426   904.1201   29.9829
 2427   904.4590   30.0056
 2428   904.7980   30.0283
 2429   905.1370   30.0510
 2430   905.4760   30.0738
 2431   905.8150   30.0965
 2432   906.1540   30.1193
 2433   906.4930   30.1421
 2434   906.8320   30.1649
 2435   907.1710   30.1877
 2436   907.5100   30.2105
 2437   907.8490   30.2333
 2438   908.1880   30.2562
 2439   908.5270   30.2790
 2440   908.8660   30.3019
 2441   909.2050   30.3248
 2442   909.5440   30.3477
 2443   909.8830   30.3706
 2444   910.2220   30.3936
 2445   910.5610   30.4165
 2446   910.9000   30.4395
 2447   974.7043   34.9692
 2448   973.4158   34.8745
 2449  1046.6498   40.3661
 2450  1047.0989   40.4004
 2451  1047.5479   40.4346
 2452  1047.9970   40.4689
 2453  1048.4461   40.5032
 2454  1048.8951   40.5375
 2455  1049.3442   40.5718
 2456  1049.7932   40.6061
 2457  1050.2423   40.6404
 2458  1050.6914   40.6747
 2459  1051.1404   40.7091
 2460  1051.5895   40.7434
 2461  1052.0386   40.7778
 2462  1052.4876   40.8121
 2463  1052.9367   40.8465
 2464  1053.3858   40.8809
 2465  1053.8348   40.9152
 2466  1054.2839   40.9496
 2467  1054.7329   40.9840
 2468  1055.1820   41.0184
 2469  1055.6311   41.0528
 2470  1137.1608   47.4328
 2471  1137.6824   47.4745
 2472  1138.2041   47.5162
 2473  1138.7258   47.5579
 2474  1139.2475   47.5996
 2475  1139.7692   47.6413
 2476  1140.2909   47.6830
 2477  1140.8126   47.7247
 2478  1141.3342   47.7665
 2479  1141.8559   47.8082
 2480  1142.3776   47.8500
 2481  1142.8993   47.8917
 2482  1143.4210   47.9335
 2483  1143.9427   47.9753
 2484  1144.4644   48.0171
 2485  1144.9860   48.0589
 2486  1145.5077   48.1007
 2487  1146.0294   48.1425
 2488  1146.5511   48.1843
 2489  1147.0728   48.2262
 2490  1147.5945   48.2680
 2491  1148.1162   48.3099
 2492  1148.6378   48.3517
 2493  1149.1595   48.3936
 2494  1149.6812   48.4355
 2495  1150.2029   48.4774
 2496  1150.7246   48.5193
 2497  1151.2463   48.5612
 2498  1151.7680   48.6031
 2499  1152.2897   48.6450
 2500  1152.8113   48.6869
 2501  1153.3330   48.7289
 2502  1153.8547   48.7708
 2503  1154.3764   48.8128
 2504  1154.8981   48.8547
 2505  1155.4198   48.8967
 2506  1155.9415   48.9387
 2507  1156.4631   48.9807
 2508  1156.9848   49.0226
 2509  1157.5065   49.0647
 2510  1158.0282   49.1067
 2511  1158.5499   49.1487
 2512  1159.0716   49.1907
 2513  1159.5933   49.2327
 2514  1160.1149   49.2748
 2515  1160.6366   49.3168
 2516  1161.1583   49.3589
 2517  1161.6800   49.4009
 2518  1162.2017   49.4430
 2519  1162.7234   49.4851
 2520  1163.2451   49.5272
 2521  1163.7667   49.5693
 2522  1164.2884   49.6114
 2523  1164.8101   49.6535
 2524  1165.3318   49.6956
 2525  1165.8535   49.7377
 2526  1166.3752   49.7798
 2527  1166.8969   49.8220
 2528  1167.4185   49.8641
 2529  1167.9402   49.9062
 2530  1168.4619   49.9484
 2531  1168.9836   49.9906
 2532  1169.5053   50.0327
 2533  1170.0270   50.0749
 2534  1170.5487   50.1171
 2535  1171.0703   50.1593
 2536  1171.5920   50.2015
 2537  1172.1137   50.2437
 2538  1172.6354   50.2859
 2539  1173.1571   50.3281
 2540  1173.6788   50.3703
 2541  1174.2005   50.4126
 2542  1174.7222   50.4548
 2543  1175.2438   50.4970
 2544  1175.7655   50.5393
 2545  1176.2872   50.5815
 2546  1176.8089   50.6238
 2547  1177.3306   50.6661
 2548  1177.8523   50.7084
 2549  1178.3740   50.7506
 2550  1178.8956   50.7929
 2551  1179.4173   50.8352
 2552  1179.9390   50.8775
 2553  1180.4607   50.9198
 2554  1180.9824   50.9621
 2555  1181.5041   51.0044
 2556  1182.0258   51.0468
 2557  1182.5474   51.0891
 2558  1183.0691   51.1314
 2559  1183.5908   51.1738
 2560  1184.1125   51.2161
 2561  1184.6342   51.2585
 2562  1185.1559   51.3008
 2563  1185.6776   51.3432
 2564  1186.1992   51.3855
 2565  1186.7209   51.4279
 2566  1187.2426   51.4703
 2567  1187.7643   51.5127
 2568  1188.2860   51.5551
 2569  1188.8077   51.5975
 2570  1189.3294   51.6399
 2571  1189.8510   51.6823
 2572  1190.3727   51.7247
 2573  1190.8944   51.7671
 2574  1191.4161   51.8095
 2575  1191.9378   51.8519
 2576  1192.4595   51.8944
 2577  1192.9812   51.9368
 2578  1193.5029   51.9792
 2579  1194.0245   52.0217
 2580  1194.5462   52.0641
 2581  1195.0679   52.1066
 2582  1195.5896   52.1490
 2583  1196.1113   52.1915
 2584  1196.6330   52.2340
 2585  1197.1547   52.2764
 2586  1197.6763   52.3189
 2587  1198.1980   52.3614
 2588  1198.7197   52.4039
 2589  1199.2414   52.4464
 2590  1199.7631   52.4889
 2591  1200.2848   52.5314
 2592  1200.8065   52.5739
 2593  1201.3281   52.6164
 2594  1201.8498   52.6589
 2595  1202.3715   52.7014
 2596  1202.8932   52.7439
 2597  1203.4149   52.7865
 2598  1203.9366   52.8290
 2599  1204.4583   52.8715
 2600  1204.9799   52.9140
 2601  1205.5016   52.9566
 2602  1206.0233   52.9991
 2603  1206.5450   53.0417
 2604  1207.0667   53.0842
 2605  1207.5884   53.1268
 2606  1208.1101   53.1693
 2607  1208.6317   53.2119
 2608  1209.1534   53.2545
 2609  1209.6751   53.2970
 2610  1210.1968   53.3396
 2611  1210.7185   53.3822
 2612  1211.2402   53.4248
 2613  1211.7619   53.4674
 2614  1212.2835   53.5099
 2615  1212.8052   53.5525
 2616  1213.3269   53.5951
 2617  1213.8486   53.6377
 2618  1214.3703   53.6803
 2619  1214.8920   53.7229
 2620  1215.4137   53.7655
 2621  1215.9354   53.8082
 2622  1216.4570   53.8508
 2623  1273.1284   58.4894
 2624  1273.6630   58.5332
 2625  1274.1975   58.5770
 2626  1274.7321   58.6209
 2627  1275.2666   58.6647
 2628  1275.8011   58.7085
 2629  1276.3357   58.7523
 2630  1276.8702   58.7961
 2631  1277.4047   58.8400
 2632  1277.9393   58.8838
 2633  1278.4738   58.9276
 2634  1279.0084   58.9715
 2635  1279.5429   59.0153
 2636  1280.0774   59.0591
 2637  1280.6120   59.1030
 2638  1281.1465   59.1468
 2639  1281.6810   59.1907
 2640  1282.2156   59.2345
 2641  1282.7501   59.2784
 2642  1283.2846   59.3222
 2643  1283.8192   59.3661
 2644  1339.4790   63.9542
 2645  1337.6580   63.8033
 2646  1443.6529   72.7646
 2647  1444.2260   72.8142
 2648  1444.7990   72.8638
 2649  1445.3720   72.9133
 2650  1445.9450   72.9629
 2651  1446.5181   73.0124
 2652  1447.0911   73.0620
 2653  1447.6641   73.1116
 2654  1448.2371   73.1612
 2655  1448.8102   73.2108
 2656  1449.3832   73.2604
 2657  1449.9562   73.3100
 2658  1450.5293   73.3596
 2659  1451.1023   73.4092
 2660  1451.6753   73.4588
 2661  1452.2483   73.5084
 2662  1452.8214   73.5580
 2663  1453.3944   73.6076
 2664  1453.9674   73.6572
 2665  1454.5404   73.7068
 2666  1455.1135   73.7564
 2667  1455.6865   73.8061
 2668  1456.2595   73.8557
 2669  1456.8326   73.9053
 2670  1457.4056   73.9549
 2671  1457.9786   74.0045
 2672  1458.5516   74.0541
 2673  1459.1247   74.1038
 2674  1459.6977   74.1534
 2675  1527.6515   79.9149
 2676  1528.2921   79.9668
 2677  1528.9326   80.0166
 2678  1529.5732   80.0741
 2679  1530.2137   80.1275
 2680  1530.8543   80.1733
 2681  1531.4949   80.2247
 2682  1532.1354   80.2654
 2683  1532.7760   80.2875
 2684  1533.4165   80.3185
 2685  1534.0571   80.3600
 2686  1534.6977   80.4047
 2687  1535.3382   80.4365
 2688  1535.9788   80.4607
 2689  1536.6193   80.4756
 2690  1537.2599   80.4684
 2691  1537.9004   80.4760
 2692  1538.5410   80.5102
 2693  1539.1816   80.5521
 2694  1539.8221   80.5932
 2695  1540.4627   80.6494
 2696  1614.6075   87.4482
 2697  2165.8771  156.4020
 2698  2166.7452  156.6515
 2699  2167.6133  159.4383
 2700  2168.4815  159.9686
 2701  2169.3496  157.5302
 2702  2170.2177  158.4964
 2703  2171.0858  160.4129
 2704  2171.9539  158.7657
 2705  2172.8220  157.7893
 2706  2173.6901  158.7671
 2707  2174.5582  160.7773
 2708  2175.4264  159.3707
 2709  2176.2945  157.7728
 2710  2177.1626  160.3682
 2711  2178.0307  160.7102
 2712  2178.8988  158.3635
 2713  2179.7669  158.5629
 2714  2180.6350  159.5002
 2715  2326.0966  187.6263
 2716  2298.9026  182.0555
 2717  2423.8313  211.6524
 2718  2424.8041  211.6970
 2719  2425.7768  211.9979
 2720  2426.7496  212.3367
 2721  2427.7223  212.5709
 2722  2428.6951  212.8346
 2723  2429.6678  213.0591
 2724  2430.6405  213.2274
 2725  2431.6133  212.1253
 2726  2432.5860  211.3254
 2727  2433.5588  212.7669
 2728  2434.5315  213.9949
 2729  2435.5043  214.2786
 2730  2436.4770  214.5168
 2731  2437.4498  214.0928
 2732  2438.4225  214.1222
 2733  2439.3953  214.9246
 2734  2440.3680  215.1551
 2735  2441.3408  215.3045
 2736  2442.3135  215.4301
 2737  2443.2863  215.3991
 2738  2444.2590  215.4994
 2739  2445.2318  214.5051
 2740  2570.8842  226.6731
 2741  2540.9049  226.8287
 2742  2666.3478  241.6070
 2743  2667.4409  241.7519
 2744  2668.5341  241.2049
 2745  2669.6272  239.8033
 2746  2670.7204  240.6487
 2747  2671.8135  240.9745
 2748  2672.9067  238.8992
 2749  2673.9999  239.1594
 2750  2675.0930  241.5451
 2751  2676.1862  242.7138
 2752  2677.2793  243.3321
 2753  2678.3725  244.0916
 2754  2679.4656  244.4245
 2755  2680.5588  244.4802
 2756  2681.6519  244.5897
 2757  2682.7451  244.8692
 2758  2683.8382  244.7878
 2759  2684.9314  244.4148
 2760  2686.0245  244.1574
 2761  2687.1177  244.6476
 2762  2688.2109  244.9517
 2763  2689.3040  244.9180
 2764  2690.3972  244.8094
 2765  2691.4903  243.6740
 2766  2692.5835  244.4648
 2767  2693.6766  246.1239
 2768  2694.7698  246.2328
 2769  2695.8629  245.8635
 2770  2696.9561  246.0250
 2771  2698.0492  246.4077
 2772  2699.1424  246.8737
 2773  2700.2356  247.3660
 2774  2701.3287  247.4702
 2775  2702.4219  246.4304
 2776  2703.5150  242.7111
 2777  2704.6082  243.1870
 2778  2705.7013  247.1293
 2779  2706.7945  248.2002
 2780  2707.8876  248.4508
 2781  2708.9808  248.7301
 2782  2710.0739  249.0140
 2783  2711.1671  249.1490
 2784  2712.2602  249.1486
 2785  2713.3534  249.0060
 2786  2714.4466  246.4230
 2787  2715.5397  244.3646
 2788  2716.6329  246.5297
 2789  2717.7260  245.6217
 2790  2718.8192  244.9845
 2791  2719.9123  248.0024
 2792  2721.0055  250.0300
 2793  2722.0986  250.1030
 2794  2723.1918  248.7470
 2795  2724.2849  248.7669
 2796  2725.3781  249.8445
 2797  2726.4712  249.8511
 2798  2727.5644  250.3000
 2799  2728.6576  250.6638
 2800  2729.7507  250.7676
 2801  2730.8439  250.9213
 2802  2731.9370  250.5126
 2803  2733.0302  249.4822
 2804  2734.1233  250.3804
 2805  2735.2165  251.7617
 2806  2736.3096  251.9294
 2807  2737.4028  251.9920
 2808  2738.4959  252.0968
 2809  2739.5891  252.2083
 2810  2740.6822  252.1493
 2811  2741.7754  252.3168
 2812  2742.8686  252.1266
 2813  2743.9617  252.0049
 2814  2745.0549  252.0677
 2815  2746.1480  250.1167
 2816  2747.2412  250.2897
 2817  2748.3343  252.3193
 2818  2749.4275  252.9134
 2819  2750.5206  253.3019
 2820  2751.6138  253.6312
 2821  2752.7069  253.8808
 2822  2753.8001  253.4670
 2823  2754.8933  253.5928
 2824  2755.9864  254.4119
 2825  2757.0796  254.6507
 2826  2758.1727  254.5531
 2827  2759.2659  254.2662
 2828  2760.3590  254.5669
 2829  2761.4522  255.1129
 2830  2762.5453  255.2983
 2831  2763.6385  255.3895
 2832  2764.7316  255.5325
 2833  2765.8248  255.5975
 2834  2766.9179  255.6905
